id:ID,:LABEL,metric,value
E54_量度_Artifact_玉器_1663_量度信息,E54_量度,量度信息,"无具体尺寸数据 | {'height': 2.3, 'width': 4.7, 'thickness': 0.5} | "
E54_量度_Artifact_玉器_1664_量度信息,E54_量度,量度信息,"无具体尺寸数据 | {'height': 2.05, 'width': 3.9, 'thickness': 0.5} | "
E54_量度_Artifact_玉器_1665_量度信息,E54_量度,量度信息,"无具体尺寸数据 | {'height': 1.95, 'width': 4.75, 'thickness': 0.9} | "
E54_量度_Artifact_玉器_1666_量度信息,E54_量度,量度信息,"无具体尺寸数据 | {'height': 2, 'width': 4.5, 'thickness': 0.65} | 高2厘米, 宽4.5厘米, 厚0.65厘米 | "
E54_量度_Artifact_玉器_1667_量度信息,E54_量度,量度信息,"无具体尺寸数据 | {'height': 2.1, 'width': 3.75, 'thickness': 0.4} | "
E54_量度_Artifact_玉器_1668_量度信息,E54_量度,量度信息,"无具体尺寸数据 | {'length': '0.4~1.4 cm', 'diameter': '0.65~0.75 cm'} | "
E54_量度_Artifact_玉器_1669_量度信息,E54_量度,量度信息,"{'length': 11.9, 'diameter': 0.9} | "
E54_量度_Artifact_玉器_1670_量度信息,E54_量度,量度信息,"{'length': 11.8, 'diameter': 0.8} | "
E54_量度_Artifact_玉器_1671_量度信息,E54_量度,量度信息,"{'length': 12, 'diameter': 0.9} | "
E54_量度_Artifact_玉器_1672_量度信息,E54_量度,量度信息,"{'length': 11.9, 'diameter': 0.8} | "
E54_量度_Artifact_玉器_1673_量度信息,E54_量度,量度信息,"{'length': 11.8, 'diameter': 0.8} | "
E54_量度_Artifact_玉器_1674_量度信息,E54_量度,量度信息,"{'length': 11.8, 'diameter': 0.8} | "
E54_量度_Artifact_玉器_1675_量度信息,E54_量度,量度信息,"{'length': 11.6, 'diameter': 0.8} | "
E54_量度_Artifact_玉器_1676_量度信息,E54_量度,量度信息,"{'length': 11.7, 'diameter': 0.7} | "
E54_量度_Artifact_玉器_1677_量度信息,E54_量度,量度信息,"{'height': 2.05, 'diameter': 4.3, 'hole_diameter': 1.2} | "
E54_量度_Artifact_玉器_1678_量度信息,E54_量度,量度信息,"{'height': 6.95, 'diameter': 4, 'hole_diameter': 1.1} | "
E54_量度_Artifact_玉器_1679_量度信息,E54_量度,量度信息,"{'height': 2, 'diameter': 4.2, 'hole_diameter': 2.1} | "
E54_量度_Artifact_玉器_1680_量度信息,E54_量度,量度信息,"{'height': 5.4, 'diameter': 4.3, 'hole_diameter': 0.9} | "
E54_量度_Artifact_玉器_1681_量度信息,E54_量度,量度信息,"{'height': 1.9, 'diameter': 4.4, 'hole_diameter': 1.8} | "
E54_量度_Artifact_玉器_1682_量度信息,E54_量度,量度信息,"{'height': 1.85, 'diameter': 4.3, 'hole_diameter': 1.4} | "
E54_量度_Artifact_玉器_1683_量度信息,E54_量度,量度信息,"{'height': 1.75, 'diameter': 4.2, 'hole_diameter': 1.4} | "
E54_量度_Artifact_玉器_1684_量度信息,E54_量度,量度信息,"长10.2、直径1.6、孔径0.8厘米 | {'length': 10.2, 'diameter': 1.6, 'hole_diameter': 0.8} | "
E54_量度_Artifact_玉器_1685_量度信息,E54_量度,量度信息,"长8、直径1.8厘米 | {'length': 5.5, 'diameter': 1.9, 'hole_diameter_min': 0.5, 'hole_diameter_max': 0.9} | "
E54_量度_Artifact_玉器_1686_量度信息,E54_量度,量度信息,"{'height': 4.2, 'diameter': 7.35, 'hole_diameter': 6.4} | "
E54_量度_Artifact_玉器_1687_量度信息,E54_量度,量度信息,"{'height': 3.7, 'diameter': 8.2, 'hole_diameter': 6.5} | "
E54_量度_Artifact_玉器_1688_量度信息,E54_量度,量度信息,"{'height': 2.3, 'diameter': 8.8, 'hole_diameter': 6.6} | "
E54_量度_Artifact_玉器_1689_量度信息,E54_量度,量度信息,"{'height_min': 1.7, 'height_max': 2.2, 'diameter': 9.3, 'hole_diameter': 6.3} | "
E54_量度_Artifact_玉器_1690_量度信息,E54_量度,量度信息,"{'height': 2.75, 'diameter': 8.1, 'hole_diameter': 6.1} | "
E54_量度_Artifact_玉器_1691_量度信息,E54_量度,量度信息,"{'height': 0.9, 'diameter': 10.1, 'hole_diameter': 9.1} | "
E54_量度_Artifact_玉器_1692_量度信息,E54_量度,量度信息,"{'height': 2.9, 'diameter': 4.5} | "
E54_量度_Artifact_玉器_1693_量度信息,E54_量度,量度信息,"{'height': 2.25, 'diameter_top': 3.85, 'diameter_bottom': 3.6} | "
E54_量度_Artifact_玉器_1694_量度信息,E54_量度,量度信息,"{'height': 2.3, 'width': 4.05, 'thickness': 0.4} | "
E54_量度_Artifact_玉器_1695_量度信息,E54_量度,量度信息,"{'length': 3.6, 'diameter': 1.3, 'hole_diameter': 0.7} | "
E54_量度_Artifact_玉器_1696_量度信息,E54_量度,量度信息,"{'length': 3.6, 'diameter': 1.3, 'hole_diameter': 0.7} | "
E54_量度_Artifact_玉器_1697_量度信息,E54_量度,量度信息,"{'height': 0.8, 'diameter': 2.6, 'hole_diameter': 1.85} | "
E54_量度_Artifact_玉器_1698_量度信息,E54_量度,量度信息,"{'length_min': 2.3, 'length_max': 4.4, 'diameter_min': 1, 'diameter_max': 1.5} | "
E54_量度_Artifact_玉器_1699_量度信息,E54_量度,量度信息,"{'length_min': 0.8, 'length_max': 1.3, 'diameter_min': 0.6, 'diameter_max': 0.7} | "
E54_量度_Artifact_玉器_1700_量度信息,E54_量度,量度信息,"{'length': '1.8 cm', 'diameter': '1.95 cm', 'hole_diameter': '0.95 cm'} | "
E54_量度_Artifact_玉器_1701_量度信息,E54_量度,量度信息,"{'length': '3.6 cm', 'diameter': '1.4 cm', 'hole_diameter': '0.6 cm'} | "
E54_量度_Artifact_玉器_1702_量度信息,E54_量度,量度信息,"{'length': '3.6 cm', 'diameter': '1.4 cm', 'hole_diameter': '0.6 cm'} | "
E54_量度_Artifact_玉器_1703_量度信息,E54_量度,量度信息,"{'length': '1.8 cm', 'diameter': '1 cm', 'hole_diameter': '0.5 cm'} | "
E54_量度_Artifact_玉器_1704_量度信息,E54_量度,量度信息,"{'length': '2.75, 2.85 cm', 'diameter': '1.6 cm', 'hole_diameter': '0.5 cm'} | "
E54_量度_Artifact_玉器_1705_量度信息,E54_量度,量度信息,"{'length': '1.5 cm', 'diameter': '2.1 cm', 'hole_diameter': '1.1 cm'} | "
E54_量度_Artifact_玉器_1706_量度信息,E54_量度,量度信息,"{'length': '4 cm', 'diameter': '1.7 cm', 'hole_diameter': '0.8~1.1 cm'} | "
E54_量度_Artifact_玉器_1707_量度信息,E54_量度,量度信息,"{'length': '1.4 cm', 'diameter': '2 cm', 'hole_diameter': '0.8~1.1 cm'} | "
E54_量度_Artifact_玉器_1708_量度信息,E54_量度,量度信息,"{'length': '3.8 cm', 'diameter': '1.6 cm', 'hole_diameter': '0.6 cm'} | "
E54_量度_Artifact_玉器_1709_量度信息,E54_量度,量度信息,"{'length': '3.6 cm', 'diameter': '1.25 cm', 'hole_diameter': '0.7 cm'} | "
E54_量度_Artifact_玉器_1710_量度信息,E54_量度,量度信息,"{'length': '3.6 cm', 'diameter': '1.6 cm', 'hole_diameter': '0.6 cm'} | "
E54_量度_Artifact_玉器_1711_量度信息,E54_量度,量度信息,"{'length': '2.4 cm', 'diameter': '1.1 cm', 'hole_diameter': '0.6 cm'} | "
E54_量度_Artifact_玉器_1712_量度信息,E54_量度,量度信息,"{'length': '2.4 cm', 'diameter': '1.1 cm', 'hole_diameter': '0.55 cm'} | "
E54_量度_Artifact_玉器_1713_量度信息,E54_量度,量度信息,"{'length': '1.1~1.5 cm', 'diameter': '0.65~0.7 cm', 'hole_diameter': '0.4 cm'} | "
E54_量度_Artifact_玉器_1714_量度信息,E54_量度,量度信息,"{'length': '2.1 cm', 'diameter': '1 cm', 'hole_diameter': '0.5 cm'} | "
E54_量度_Artifact_玉器_1715_量度信息,E54_量度,量度信息,"{'length': '2.2 cm', 'diameter': '1.05 cm', 'hole_diameter': '0.5 cm'} | "
E54_量度_Artifact_玉器_1716_量度信息,E54_量度,量度信息,"{'length': '2.8 cm', 'diameter': '1.1 cm', 'hole_diameter': '0.6 cm'} | "
E54_量度_Artifact_玉器_1717_量度信息,E54_量度,量度信息,"{'length': '2.85 cm', 'diameter': '1.2 cm', 'hole_diameter': '0.6 cm'} | "
E54_量度_Artifact_玉器_1718_量度信息,E54_量度,量度信息,"{'length': '1.95 cm', 'diameter': '1.1 cm', 'hole_diameter': '0.55 cm'} | "
E54_量度_Artifact_玉器_1719_量度信息,E54_量度,量度信息,"{'length': '1.8 cm', 'diameter': '1 cm', 'hole_diameter': '0.5 cm'} | "
E54_量度_Artifact_玉器_1720_量度信息,E54_量度,量度信息,"{'length': '3.3 cm', 'diameter': '1.3 cm', 'hole_diameter': '0.6 cm'} | "
E54_量度_Artifact_玉器_1721_量度信息,E54_量度,量度信息,"{'length': '2.6 cm', 'diameter': '1.15 cm', 'hole_diameter': '0.55 cm'} | "
E54_量度_Artifact_玉器_1722_量度信息,E54_量度,量度信息,"{'length': '3 cm', 'diameter': '1.2 cm', 'hole_diameter': '0.5~0.6 cm'} | "
E54_量度_Artifact_玉器_1723_量度信息,E54_量度,量度信息,"{'length': '3 cm', 'diameter': '1.1 cm', 'hole_diameter': '0.7 cm'} | "
E54_量度_Artifact_玉器_1724_量度信息,E54_量度,量度信息,"{'length': '2.8 cm', 'diameter': '1.2 cm', 'hole_diameter': '0.45 cm'} | "
E54_量度_Artifact_玉器_1725_量度信息,E54_量度,量度信息,"{'length': '2.9 cm', 'diameter': '1.4 cm', 'hole_diameter': '0.55 cm'} | "
E54_量度_Artifact_玉器_1726_量度信息,E54_量度,量度信息,"{'length': '2.55 cm', 'diameter': '1.4 cm', 'hole_diameter': '0.45 cm'} | "
E54_量度_Artifact_玉器_1727_量度信息,E54_量度,量度信息,"{'length': '1.5 cm', 'diameter': '0.7 cm', 'hole_diameter': '0.4 cm'} | "
E54_量度_Artifact_玉器_1728_量度信息,E54_量度,量度信息,"{'length': '3.2 cm', 'diameter': '1 cm', 'hole_diameter': '0.55 cm'} | "
E54_量度_Artifact_玉器_1729_量度信息,E54_量度,量度信息,"{'length': '2.55 cm', 'diameter': '1.1 cm', 'hole_diameter': '0.5 cm'} | "
E54_量度_Artifact_玉器_1730_量度信息,E54_量度,量度信息,"{'length': '2.7 cm', 'diameter': '1.2 cm', 'hole_diameter': '0.5 cm'} | 长2.7厘米, 直径1.2厘米, 孔径0.5厘米 | "
E54_量度_Artifact_玉器_1731_量度信息,E54_量度,量度信息,"{'length': '2.55 cm', 'diameter': '1.1 cm', 'hole_diameter': '0.5 cm'} | 长2.55厘米, 直径1.1厘米, 孔径0.5厘米 | "
E54_量度_Artifact_玉器_1732_量度信息,E54_量度,量度信息,"{'length': '1.9 cm', 'diameter': '1.1 cm', 'hole_diameter': '0.5 cm'} | 长1.9厘米, 直径1.1厘米, 孔径0.5厘米 | "
E54_量度_Artifact_玉器_1733_量度信息,E54_量度,量度信息,"{'length': '2.8 cm', 'diameter': '1.1 cm', 'hole_diameter': '0.5 cm'} | 长2.8厘米, 直径1.1厘米, 孔径0.5厘米 | "
E54_量度_Artifact_玉器_1734_量度信息,E54_量度,量度信息,"{'length': '2.8 cm', 'diameter': '1.1 cm', 'hole_diameter': '0.5 cm'} | 长2.8厘米, 直径1.1厘米, 孔径0.5厘米 | "
E54_量度_Artifact_玉器_1735_量度信息,E54_量度,量度信息,"长2.2厘米, 2.7厘米, 直径1.1厘米"
E54_量度_Artifact_玉器_1736_量度信息,E54_量度,量度信息,"长0.85~1.4厘米, 直径0.7厘米, 孔径0.3厘米"
E54_量度_Artifact_玉器_1737_量度信息,E54_量度,量度信息,"直径1.45厘米, 厚0.65厘米"
E54_量度_Artifact_玉器_1738_量度信息,E54_量度,量度信息,直径1.9厘米
E54_量度_Artifact_玉器_1739_量度信息,E54_量度,量度信息,"直径1.3厘米, 厚0.75厘米"
E54_量度_Artifact_玉器_1740_量度信息,E54_量度,量度信息,直径2厘米
E54_量度_Artifact_玉器_1741_量度信息,E54_量度,量度信息,"直径1.9厘米, 厚1.7厘米"
E54_量度_Artifact_玉器_1742_量度信息,E54_量度,量度信息,"长1.8厘米, 直径2.45厘米, 孔径1.1厘米"
E54_量度_Artifact_玉器_1743_量度信息,E54_量度,量度信息,"直径1.7厘米, 厚1.2厘米"
E54_量度_Artifact_玉器_1744_量度信息,E54_量度,量度信息,"长1.2厘米, 直径0.6厘米, 孔径0.5厘米"
E54_量度_Artifact_玉器_1745_量度信息,E54_量度,量度信息,"长1.2厘米, 直径0.7厘米, 孔径0.35~0.6厘米"
E54_量度_Artifact_玉器_1746_量度信息,E54_量度,量度信息,"长1.2厘米, 直径0.55厘米, 孔径0.35厘米"
E54_量度_Artifact_玉器_1747_量度信息,E54_量度,量度信息,"直径1.3厘米, 厚0.6厘米"
E54_量度_Artifact_玉器_1748_量度信息,E54_量度,量度信息,"长0.8厘米, 宽0.35厘米, 厚0.3厘米"
E54_量度_Artifact_玉器_1749_量度信息,E54_量度,量度信息,"长0.85~0.95厘米, 宽0.5~0.55厘米, 厚0.4厘米"
E54_量度_Artifact_玉器_1750_量度信息,E54_量度,量度信息,"长0.75~0.8厘米, 宽0.35~0.5厘米, 厚0.3厘米"
E54_量度_Artifact_玉器_1751_量度信息,E54_量度,量度信息,"长0.7~1厘米, 宽0.45~0.55厘米, 厚0.4厘米"
E54_量度_Artifact_玉器_1752_量度信息,E54_量度,量度信息,"长0.8~0.9厘米, 宽0.5厘米, 厚0.3厘米"
E54_量度_Artifact_玉器_1753_量度信息,E54_量度,量度信息,"{'height': 3.4, 'width': 6.35, 'thickness': 0.32} | "
E54_量度_Artifact_玉器_1754_量度信息,E54_量度,量度信息,"{'diameter': 4, 'thickness': 1.1} | "
E54_量度_Artifact_玉器_1755_量度信息,E54_量度,量度信息,"{'height': 3.6, 'diameter': 3.9, 'hole_diameter': 0.8} | "
E54_量度_Artifact_玉器_1756_量度信息,E54_量度,量度信息,"{'height': 6.3, 'width': 15.6, 'thickness': 0.6} | {'width': 15.6, 'height': 6.3} | "
E54_量度_Artifact_玉器_1757_量度信息,E54_量度,量度信息,"{'height': 7.45, 'width': 15.8, 'thickness': 0.4} | "
E54_量度_Artifact_玉器_1758_量度信息,E54_量度,量度信息,"{'height': 4.8, 'width': 12.7} |  | {'width': 12.7, 'height': 4.8, 'thickness': 0.35}"
E54_量度_Artifact_玉器_1759_量度信息,E54_量度,量度信息,"{'height': 2.9, 'width': 8} |  | {'width': 7.9, 'height': 3, 'thickness': 0.55} | 外径8.2厘米, 内径6厘米, 宽2.6厘米"
E54_量度_Artifact_玉器_1760_量度信息,E54_量度,量度信息,"{'diameter': 4.6, 'hole_diameter': 1.6, 'thickness': 0.4} | "
E54_量度_Artifact_玉器_1761_量度信息,E54_量度,量度信息,直径4.4、孔径1.8、厚0.4厘米
E54_量度_Artifact_玉器_1762_量度信息,E54_量度,量度信息,直径4.4、孔径1.7、厚0.4厘米
E54_量度_Artifact_玉器_1763_量度信息,E54_量度,量度信息,直径4.4、孔径1.8、厚0.3厘米
E54_量度_Artifact_玉器_1764_量度信息,E54_量度,量度信息,直径4.4、孔径1.6、厚0.4厘米
E54_量度_Artifact_玉器_1765_量度信息,E54_量度,量度信息,直径4.5、孔径2、厚0.4厘米
E54_量度_Artifact_玉器_1766_量度信息,E54_量度,量度信息,"直径4.15、孔径1.6、厚0.4厘米 | {'diameter': 4.15, 'hole_diameter': 1.6, 'thickness': 0.4} | "
E54_量度_Artifact_玉器_1767_量度信息,E54_量度,量度信息,直径4.5、孔径1.6、厚0.4厘米
E54_量度_Artifact_玉器_1768_量度信息,E54_量度,量度信息,"直径4.7、孔径1.1~1.3、厚0.5~0.9厘米 | {'diameter': 4.4, 'hole_diameter': 1.8, 'thickness': 0.35} | "
E54_量度_Artifact_玉器_1769_量度信息,E54_量度,量度信息,直径4.4、孔径2、厚0.35厘米
E54_量度_Artifact_玉器_1770_量度信息,E54_量度,量度信息,直径4.4、孔径1.9、厚0.35厘米
E54_量度_Artifact_玉器_1771_量度信息,E54_量度,量度信息,直径4.4、孔径1.8、厚0.35厘米
E54_量度_Artifact_玉器_1772_量度信息,E54_量度,量度信息,"{'diameter': 4.2, 'hole_diameter': 1.2, 'thickness': 0.3} | "
E54_量度_Artifact_玉器_1773_量度信息,E54_量度,量度信息,"{'height': 2.1, 'diameter': 8.2, 'hole_diameter': 5.9} | "
E54_量度_Artifact_玉器_1774_量度信息,E54_量度,量度信息,"{'height': 1.7, 'diameter_min': 5.3, 'diameter_max': 5.8, 'hole_diameter': 4.7} | "
E54_量度_Artifact_玉器_1775_量度信息,E54_量度,量度信息,"{'height': 1.2, 'diameter': 6.9, 'hole_diameter': 5.7} | "
E54_量度_Artifact_玉器_1776_量度信息,E54_量度,量度信息,"{'height': 3.3, 'diameter': 6.9, 'hole_diameter': 5.7} | "
E54_量度_Artifact_玉器_1777_量度信息,E54_量度,量度信息,"{'height': 3.7, 'diameter': 6.6, 'hole_diameter': 5.7} | "
E54_量度_Artifact_玉器_1778_量度信息,E54_量度,量度信息,"{'height': 2.3, 'diameter': 6.5, 'hole_diameter': 5.7} | {'outer_diameter': 6.9, 'inner_diameter': 5.7, 'height': 2.2} | 外径6.9厘米, 内径5.7厘米, 高2.2厘米 | "
E54_量度_Artifact_玉器_1779_量度信息,E54_量度,量度信息,"{'height': 1.0, 'diameter': 7.25, 'hole_diameter': 5.6} | "
E54_量度_Artifact_玉器_1780_量度信息,E54_量度,量度信息,"{'height': 1.3, 'diameter': 6.85, 'hole_diameter': 5.7} | "
E54_量度_Artifact_玉器_1781_量度信息,E54_量度,量度信息,"{'height': 1.4, 'diameter': 6.5, 'hole_diameter': 5.8} | "
E54_量度_Artifact_玉器_1782_量度信息,E54_量度,量度信息,"{'height': 2.6, 'diameter': 4.6, 'hole_diameter': 1.5} | "
E54_量度_Artifact_玉器_1783_量度信息,E54_量度,量度信息,"{'height': 3.3, 'diameter': 5.0, 'hole_diameter': 1.4} | 高3.3厘米, 外径5厘米 | "
E54_量度_Artifact_玉器_1784_量度信息,E54_量度,量度信息,"{'height': 2.2, 'diameter': 4.1, 'hole_diameter': 2.25} | "
E54_量度_Artifact_玉器_1785_量度信息,E54_量度,量度信息,"{'height': 1.9, 'diameter': 3.6, 'hole_diameter': 1.9} | "
E54_量度_Artifact_玉器_1786_量度信息,E54_量度,量度信息,"{'length': 8.8, 'diameter': 0.55} | "
E54_量度_Artifact_玉器_1787_量度信息,E54_量度,量度信息,"{'length': 11.5, 'diameter': 0.5} | "
E54_量度_Artifact_玉器_1788_量度信息,E54_量度,量度信息,"{'length': 6.7, 'diameter': 2.15, 'hole_diameter': 0.8} | "
E54_量度_Artifact_玉器_1789_量度信息,E54_量度,量度信息,"{'diameter': 2.6, 'thickness': 1.6} | "
E54_量度_Artifact_玉器_1790_量度信息,E54_量度,量度信息,"{'height': 4.5, 'width': 11.7} | "
E54_量度_Artifact_玉器_1791_量度信息,E54_量度,量度信息,"{'height': 5.2, 'width': 8.7} | "
E54_量度_Artifact_玉器_1792_量度信息,E54_量度,量度信息,"{'diameter': 4.3, 'hole_diameter': 0.6, 'thickness': 0.9, 'length': 16.4} | 直径4.3厘米, 孔径0.6厘米, 厚0.9厘米 | "
E54_量度_Artifact_玉器_1793_量度信息,E54_量度,量度信息,"{'length': 3.1, 'diameter': 1.1, 'hole_diameter': 0.6} | 长3.1厘米, 直径1.1厘米, 孔径0.6厘米 | "
E54_量度_Artifact_玉器_1794_量度信息,E54_量度,量度信息,"{'height': 1.1, 'diameter': 1.5} | "
E54_量度_Artifact_玉器_1795_量度信息,E54_量度,量度信息,"{'height': 1.2, 'diameter': 1.4} | "
E54_量度_Artifact_玉器_1796_量度信息,E54_量度,量度信息,{'length': 2.25} | 
E54_量度_Artifact_玉器_1797_量度信息,E54_量度,量度信息,"{""length"": 1.25, ""diameter"": 0.9, ""hole_diameter"": 0.4}"
E54_量度_Artifact_玉器_1798_量度信息,E54_量度,量度信息,"{'length_min': 1.7, 'length_max': 3, 'diameter_min': 0.9, 'diameter_max': 1.2, 'hole_diameter_min': 0.3, 'hole_diameter_max': 0.5} | "
E54_量度_Artifact_玉器_1799_量度信息,E54_量度,量度信息,"{'length_min': 0.75, 'length_max': 2, 'diameter_min': 0.7, 'diameter_max': 1.1, 'hole_diameter_min': 0.3, 'hole_diameter_max': 0.6} | "
E54_量度_Artifact_玉器_1800_量度信息,E54_量度,量度信息,"{'length_min': 2.2, 'length_max': 2.5, 'diameter_min': 1, 'diameter_max': 1.4, 'hole_diameter_min': 0.4, 'hole_diameter_max': 0.6} | "
E54_量度_Artifact_玉器_1801_量度信息,E54_量度,量度信息,"{'length_min': 2.4, 'length_max': 3.9, 'diameter_min': 1.1, 'diameter_max': 1.3, 'hole_diameter_min': 0.5, 'hole_diameter_max': 0.8} | "
E54_量度_Artifact_玉器_1802_量度信息,E54_量度,量度信息,"{'diameter_min': 0.3, 'diameter_max': 0.6} | "
E54_量度_Artifact_玉器_1803_量度信息,E54_量度,量度信息,"{'length_min': 1.6, 'length_max': 1.75, 'width_min': 0.95, 'width_max': 1.3, 'thickness_min': 0.5, 'thickness_max': 0.8} | 长1.65~1.75厘米, 宽0.95~1.3厘米, 厚0.4~0.8厘米 | "
E54_量度_Artifact_玉器_1804_量度信息,E54_量度,量度信息,"{'length_min': 2.2, 'length_max': 2.5, 'width_min': 1.4, 'width_max': 1.55, 'thickness': 0.5} | "
E54_量度_Artifact_玉器_1805_量度信息,E54_量度,量度信息,"{'length': 4.4, 'diameter': 1.2, 'hole_diameter': 0.6} | "
E54_量度_Artifact_玉器_1806_量度信息,E54_量度,量度信息,"{'length': 1.4, 'diameter': 1.4, 'hole_diameter': 0.8} | "
E54_量度_Artifact_玉器_1807_量度信息,E54_量度,量度信息,"{'length': 1.7, 'diameter': 0.8, 'hole_diameter': 0.4} | "
E54_量度_Artifact_玉器_1808_量度信息,E54_量度,量度信息,"{'length': 1.7, 'diameter': 1, 'hole_diameter': 0.45} | "
E54_量度_Artifact_玉器_1809_量度信息,E54_量度,量度信息,"{'length': 0.9, 'diameter': 0.8, 'hole_diameter': 0.3} | "
E54_量度_Artifact_玉器_1810_量度信息,E54_量度,量度信息,"{'length': 1.9, 'diameter': 1.2, 'hole_diameter': 0.6} | "
E54_量度_Artifact_玉器_1811_量度信息,E54_量度,量度信息,"{'length': 1.6, 'diameter': 1.7, 'hole_diameter': 0.9} | "
E54_量度_Artifact_玉器_1812_量度信息,E54_量度,量度信息,"{'length': 2.5, 'diameter': 0.9, 'hole_diameter': 0.6} | "
E54_量度_Artifact_玉器_1813_量度信息,E54_量度,量度信息,"{'length': 2.2, 'diameter': 1, 'hole_diameter': 0.5} | "
E54_量度_Artifact_玉器_1814_量度信息,E54_量度,量度信息,"{'length': 1.4, 'diameter': 0.9, 'hole_diameter': 0.4} | "
E54_量度_Artifact_玉器_1815_量度信息,E54_量度,量度信息,"{'length': 1.4, 'diameter': 1, 'hole_diameter': 0.5} | "
E54_量度_Artifact_玉器_1816_量度信息,E54_量度,量度信息,"{'length': 2.1, 'diameter': 1.65, 'hole_diameter': 1.1} | "
E54_量度_Artifact_玉器_1817_量度信息,E54_量度,量度信息,"{'length': 2.2, 'diameter': 1, 'hole_diameter': 0.5} | "
E54_量度_Artifact_玉器_1818_量度信息,E54_量度,量度信息,"{'length': 2.5, 'diameter': 0.9, 'hole_diameter': 0.5} | "
E54_量度_Artifact_玉器_1819_量度信息,E54_量度,量度信息,"{'length': 3.3, 'diameter': 1.2, 'hole_diameter': 0.6} | "
E54_量度_Artifact_玉器_1820_量度信息,E54_量度,量度信息,"{'length': 2.7, 'diameter': 1, 'hole_diameter': 0.4} | "
E54_量度_Artifact_玉器_1821_量度信息,E54_量度,量度信息,"{'length': 2.9, 'diameter': 1, 'hole_diameter': 0.5} | "
E54_量度_Artifact_玉器_1822_量度信息,E54_量度,量度信息,"{'length': 2.4, 'diameter': 1.2, 'hole_diameter': 0.6} | "
E54_量度_Artifact_玉器_1823_量度信息,E54_量度,量度信息,"{'length': 2.4, 'diameter': 1.2, 'hole_diameter': 0.6} | "
E54_量度_Artifact_玉器_1824_量度信息,E54_量度,量度信息,"{'length': 3.15, 'diameter': 1, 'hole_diameter': 0.7} | "
E54_量度_Artifact_玉器_1825_量度信息,E54_量度,量度信息,"{'length': 3.2, 'diameter': 1.1, 'hole_diameter': 0.5} | "
E54_量度_Artifact_玉器_1826_量度信息,E54_量度,量度信息,"{'length': 5.9, 'diameter': 1.6, 'hole_diameter': 0.55} | "
E54_量度_Artifact_玉器_1827_量度信息,E54_量度,量度信息,"{'length': 4, 'diameter': 1.2, 'hole_diameter': 0.6} | "
E54_量度_Artifact_玉器_1828_量度信息,E54_量度,量度信息,"{'length': 2.4, 'diameter': 1.2, 'hole_diameter': 0.6} | "
E54_量度_Artifact_玉器_1829_量度信息,E54_量度,量度信息,"{'length': 2.4, 'diameter': 1.1, 'hole_diameter': 0.6} | "
E54_量度_Artifact_玉器_1830_量度信息,E54_量度,量度信息,"{'length': 2.15, 'diameter': 1.1, 'hole_diameter': 0.55} | "
E54_量度_Artifact_玉器_1831_量度信息,E54_量度,量度信息,"{'length': 0.8, 'diameter': 0.7, 'hole_diameter': 0.35} | "
E54_量度_Artifact_玉器_1832_量度信息,E54_量度,量度信息,"{'length': 1.9, 'diameter': 1.3, 'hole_diameter': 0.6} | "
E54_量度_Artifact_玉器_1833_量度信息,E54_量度,量度信息,"{'length': 1.3, 'diameter': 1.4, 'hole_diameter': 0.8} | "
E54_量度_Artifact_玉器_1834_量度信息,E54_量度,量度信息,"{'length': 1.1, 'diameter': 1.4, 'hole_diameter': 0.5} | "
E54_量度_Artifact_玉器_1835_量度信息,E54_量度,量度信息,"{'length': 0.7, 'diameter': 0.75, 'hole_diameter': 0.5} | "
E54_量度_Artifact_玉器_1836_量度信息,E54_量度,量度信息,"{'diameter': 1.4, 'thickness': 0.5} | "
E54_量度_Artifact_玉器_1837_量度信息,E54_量度,量度信息,"{'length': 1.2, 'diameter': 1.2, 'hole_diameter': 0.5} | "
E54_量度_Artifact_玉器_1838_量度信息,E54_量度,量度信息,"{'length': 0.7, 'width': 0.4, 'thickness': 0.25} | "
E54_量度_Artifact_玉器_1839_量度信息,E54_量度,量度信息,"{'length': 1.0, 'width': 0.5, 'thickness': 0.35} | "
E54_量度_Artifact_玉器_1840_量度信息,E54_量度,量度信息,"{'length': 0.8, 'width': 0.6, 'thickness': 0.4} | "
E54_量度_Artifact_玉器_1841_量度信息,E54_量度,量度信息,"{'length': 0.5, 'width': 0.4, 'thickness': 0.25} | "
E54_量度_Artifact_玉器_1842_量度信息,E54_量度,量度信息,"{'length_min': 0.5, 'length_max': 0.8, 'width_min': 0.3, 'width_max': 0.5, 'diameter_min': 0.6, 'diameter_max': 1.3, 'thickness_min': 0.2, 'thickness_max': 0.4} | "
E54_量度_Artifact_玉器_1843_量度信息,E54_量度,量度信息,"{""length_min"": 0.6, ""length_max"": 1.6, ""width"": 0.6, ""thickness_min"": 0.3, ""thickness_max"": 0.5}"
E54_量度_Artifact_玉器_1844_量度信息,E54_量度,量度信息,"{'length_min': 0.8, 'length_max': 1.2, 'width_min': 0.5, 'width_max': 0.6, 'thickness_min': 0.3, 'thickness_max': 0.6} | "
E54_量度_Artifact_玉器_1845_量度信息,E54_量度,量度信息,"{'height': 2.3, 'width_min': 5.35, 'width_max': 5.65, 'thickness': 0.42} | "
E54_量度_Artifact_玉器_1846_量度信息,E54_量度,量度信息,{'length': 11.8} | 
