id:ID,:LABEL,name
E55_Type_be0f4622f6,E55_Type,椭圆形螺旋线和绞索状纹饰组合的纹饰，鸟形的小尖喙图案
E55_Type_2eb096a8a4,E55_Type,飞鸟形图案
E55_Type_764fd90486,E55_Type,短线
E55_Type_98faf95a43,E55_Type,倒“工”字形图案
E55_Type_6fa821950d,E55_Type,周沿点状戳刻
E55_Type_d4cebd61aa,E55_Type,弦纹组合的纹饰
E55_Type_d6f0611ede,E55_Type,“宫”字形结构
E55_Type_90a67595d2,E55_Type,圆形和弧边三角组合
E55_Type_d0c51f72f9,E55_Type,鸡冠样泥条
E55_Type_dc6acf52ff,E55_Type,雨点状
E55_Type_5457e4879f,E55_Type,交叉雨点状
E55_Type_0c0a5fc508,E55_Type,波折样的交叉雨点状
E55_Type_16628d2302,E55_Type,直条状
E55_Type_95ab970f45,E55_Type,抹
E55_Type_137af04afd,E55_Type,小圆孔
E55_Type_a63c5cba13,E55_Type,小圆窝
E55_Type_b3a61f8b1a,E55_Type,交叉符号
E55_Type_20de404077,E55_Type,直线间或雨点状
E55_Type_c40694b1d5,E55_Type,直线状
E55_Type_19c891fdea,E55_Type,交叉状
E55_Type_45824985df,E55_Type,交叉刻划
E55_Type_8d50b138ba,E55_Type,圆点状纹饰、交叉符号
E55_Type_29fde72bc7,E55_Type,折波浪状纹饰
E55_Type_6873da834c,E55_Type,三折波浪线“之”字形样纹
E55_Type_43f71152a6,E55_Type,点状线围绕一圆圈状图案
E55_Type_8703286999,E55_Type,飞鸟样图案
E55_Type_4878bef0e6,E55_Type,斜向纹饰
E55_Type_f42af5d639,E55_Type,点状线和横向的“工”字形图案
E55_Type_6f22a441b2,E55_Type,星样戳刻
E55_Type_d76a55cf33,E55_Type,点状线和星样图案
E55_Type_8424ff249d,E55_Type,钩样图案
E55_Type_74ccf373d7,E55_Type,两孔
E55_Type_e0f4611895,E55_Type,双道折波浪线
E55_Type_4db474e231,E55_Type,图符
E55_Type_ff09e45f47,E55_Type,切割
E55_Type_c8ee52f1b4,E55_Type,螺旋线和折波浪线组合
E55_Type_588308d765,E55_Type,刻符
E55_Type_1d75b00e61,E55_Type,×形刻符
E55_Type_04970004d0,E55_Type,丁字形刻符
E55_Type_d6c300b80e,E55_Type,不明刻符
E55_Type_0d2d9b1f73,E55_Type,打磨较光亮
E55_Type_500cf7737d,E55_Type,凸棱六周，间或圆形镂孔
E55_Type_c12aa1128a,E55_Type,凸棱四周，间或圆孔镂刻
E55_Type_e6a1b5c4c5,E55_Type,打磨精细、光亮
E55_Type_7e3b915b4b,E55_Type,圆孔和弧边三角、斜线的组合图案
E55_Type_1c0daf4fdb,E55_Type,凹弦纹，间或三个长方形镂孔
E55_Type_9437b97545,E55_Type,弦纹上刻划纹饰
E55_Type_a3a62d13b1,E55_Type,圆形和半圆形印痕
E55_Type_98309ca556,E55_Type,凸棱和圆孔
E55_Type_113522f269,E55_Type,凸棱和三角形
E55_Type_c44b79722c,E55_Type,凸弦纹和长方形小镂孔
E55_Type_4f0ae2b0da,E55_Type,凸棱和镂孔
E55_Type_53d60f0907,E55_Type,凹弦纹和镂孔
E55_Type_6003fb0d34,E55_Type,凹弦纹和长方形小镂孔
E55_Type_d0da31f3a3,E55_Type,圆孔或半圆形
E55_Type_ff128b2563,E55_Type,圆形和交叉线
E55_Type_0f4e8effa6,E55_Type,小圆孔并呈三角形
E55_Type_b764cc1591,E55_Type,圆孔和弧线
E55_Type_074556a584,E55_Type,网格纹
E55_Type_0468fe0261,E55_Type,网格、弦线组合纹样，螺旋状鸟蛇样纹饰，圆圈和弧折波浪连线，尾翼状纹样
E55_Type_ae8d5f40e7,E55_Type,绞索和辫状
E55_Type_6504013f2e,E55_Type,波折线
E55_Type_d07a2c525a,E55_Type,鸟形象和圆圈，波折线，螺旋线
E55_Type_14568fb2a5,E55_Type,波折线，圆圈或鸟形象
E55_Type_a881a40ff9,E55_Type,蛇样图案，波折线
E55_Type_8853e6ab4c,E55_Type,飞鸟形象，波折线
E55_Type_3e16ba4abc,E55_Type,飞鸟形象
E55_Type_cbb5fdce3d,E55_Type,横向条纹
E55_Type_0f4c28c336,E55_Type,"波浪纹, 点状刻划"
E55_Type_1a9ab0f17a,E55_Type,叶脉纹样
E55_Type_e81e63ec8c,E55_Type,绳纹
E55_Type_e19125a3ac,E55_Type,交叉形纹饰
E55_Type_5adcb39310,E55_Type,红彩
E55_Type_7ef39d1a18,E55_Type,鱼鳍形足印痕
E55_Type_40b2c67dcd,E55_Type,磨制光亮
E55_Type_aceab8d407,E55_Type,波浪状线
E55_Type_701fa558a9,E55_Type,三角形镂空
E55_Type_f7a15abad5,E55_Type,网格纹、凹弦纹、相对的飞鸟纹
E55_Type_536df265d9,E55_Type,网格状的线条
E55_Type_32b7c8cf8c,E55_Type,雨点状纹
E55_Type_648ec7301c,E55_Type,竖向的刻划
E55_Type_5d4ec0f0b1,E55_Type,螺旋制作
E55_Type_b465467d65,E55_Type,“Z”字形纹
E55_Type_e42d80a0cb,E55_Type,打磨光滑
E55_Type_c74bb36af4,E55_Type,纹样
E55_Type_6720b66726,E55_Type,'之'字形纹样
E55_Type_0466411556,E55_Type,相交的'蛇'样纹，网格和短直线刻划
E55_Type_561e8ec250,E55_Type,交叉网格状线
E55_Type_3ab38d0494,E55_Type,竖向刻划间或雨点状戳刻
E55_Type_0cd97cc2bc,E55_Type,圆形内叉形并间或截点
E55_Type_9c1e9a4c32,E55_Type,倒叶脉状，内侧两面还竖向刻划线条
E55_Type_2a20cc611c,E55_Type,凹弦纹并三个一组的小凹孔
E55_Type_3b8eea0c2c,E55_Type,刻纹
E55_Type_1ac45a2691,E55_Type,凹弦纹，扁圆形镂孔
E55_Type_366e74a010,E55_Type,抹划间或戳刻小孔
E55_Type_fa211d1926,E55_Type,装饰一周凸棱，圆形镂孔
E55_Type_ba2419cb0d,E55_Type,篮纹拍印
E55_Type_5a367ce91f,E55_Type,凹弦纹、篮纹
E55_Type_e41db814f0,E55_Type,粗弦纹
E55_Type_85a673d58c,E55_Type,泥条
E55_Type_d2d2933059,E55_Type,镰刀状刻符
E55_Type_bf059ea1d1,E55_Type,连续的曲线刻符
E55_Type_77dd5d3d2f,E55_Type,雨点状纹饰
E55_Type_d9218ac0e6,E55_Type,短竖线
E55_Type_5ec94279ad,E55_Type,角尺纹
E55_Type_8ad10e0845,E55_Type,长戳点纹
E55_Type_3a223a6635,E55_Type,竖向和斜向刻划纹
E55_Type_d1d03fe44b,E55_Type,斜向刻划纹
E55_Type_780564fc13,E55_Type,斜向长戳点纹
E55_Type_3e68e6d379,E55_Type,稀疏的刻划纹
E55_Type_823e2d2e75,E55_Type,凸弦纹，扁圆形穿孔
E55_Type_b81d9182f5,E55_Type,凹弦纹，斜长孔
E55_Type_74ef616746,E55_Type,突棱
E55_Type_78b93666f5,E55_Type,凹弦纹和折棱
E55_Type_3745aca455,E55_Type,凹弦纹，圆形及斜扁圆形穿孔
E55_Type_870feffc9a,E55_Type,圆形和斜扁圆形间隔的穿孔
E55_Type_d8206a115f,E55_Type,丁字形戳点纹，宽扁的凸弦纹
E55_Type_12d9f7b8d0,E55_Type,三道凸弦纹
E55_Type_a083d65ce7,E55_Type,细泥条卷成麻花状
E55_Type_a52b7e81c6,E55_Type,两个穿孔
E55_Type_f11ab9eadc,E55_Type,凹弦纹（六道），篦纹（两组共六个）
E55_Type_3e807626bd,E55_Type,斜向平行刻划纹
E55_Type_a99a21f295,E55_Type,网格篦纹
E55_Type_ba863672dd,E55_Type,按窝堆纹
E55_Type_f9303d2c10,E55_Type,凹弦纹，字符
E55_Type_28af47c9f2,E55_Type,变形云纹
E55_Type_3c5556ef37,E55_Type,填线纹
E55_Type_e293eb8359,E55_Type,弧线交叉和直线篦纹
E55_Type_0cddf1f1f8,E55_Type,填线圆圈和弧线
E55_Type_661253edab,E55_Type,动物纹
E55_Type_adf8fc6647,E55_Type,圆圈及射线纹
E55_Type_2ea877771c,E55_Type,弧线纹
E55_Type_7b986baced,E55_Type,人字形相交的并行弧线
E55_Type_61a50e391b,E55_Type,方格纹与并行直线组合纹
E55_Type_c25e6b133c,E55_Type,泥条捏合
E55_Type_63ce4a9f72,E55_Type,"弦纹, 正方格纹"
E55_Type_7c317414a1,E55_Type,细线云纹构成的饕餮纹
E55_Type_154adf9b28,E55_Type,竖行粗绳纹
E55_Type_bac37c361b,E55_Type,粗绳纹
E55_Type_93eb04deae,E55_Type,"凹弦纹, 斜行绳纹"
E55_Type_5206f14bb9,E55_Type,"凹弦纹, 绳纹, 泥饼乳丁"
E55_Type_8dd327e319,E55_Type,饕餮纹
E55_Type_c16382db11,E55_Type,慢轮修饰
E55_Type_680628e44b,E55_Type,凹槽，叶脉纹
E55_Type_1ada546c01,E55_Type,窄条状堆纹，方格纹
E55_Type_30076a407d,E55_Type,方格纹
E55_Type_c7dcbaa23a,E55_Type,凸棱，附加堆纹，网状细绳纹
E55_Type_753bdac79e,E55_Type,细绳纹
E55_Type_a10c0c0f02,E55_Type,竖行绳纹
E55_Type_ba46aefb4f,E55_Type,"模制, 上部经轮转"
E55_Type_2e2b4d1133,E55_Type,三周凹弦纹
E55_Type_7b857dc6ef,E55_Type,"凹弦纹, 绳纹"
E55_Type_b9991f15cc,E55_Type,"二周弦纹, 素面"
E55_Type_b1f8701d5a,E55_Type,斜行中粗绳纹
E55_Type_b9fe99bcd7,E55_Type,唇下有二道凹弦纹
E55_Type_f690ba7a83,E55_Type,凹弦纹，中粗绳纹
E55_Type_1c5df53ef1,E55_Type,"凸弦纹, 绳纹经手抹"
E55_Type_e9300c86b8,E55_Type,弦纹，圆饼乳钉
E55_Type_171b3daae6,E55_Type,中粗绳纹
E55_Type_6b5a2a875c,E55_Type,曲折纹
E55_Type_29ac2f5039,E55_Type,细方格纹
E55_Type_4195c84944,E55_Type,饕餮纹，夔纹，圆窝纹
E55_Type_d9e3c2ebaa,E55_Type,凸弦纹、夔纹、兽面、联珠状圆圈纹、方框形镂孔
E55_Type_8b496d0888,E55_Type,附加堆纹、绳纹
E55_Type_ee93c211fe,E55_Type,带状堆纹，椭圆形凹槽，方格纹
E55_Type_32a7a99bf4,E55_Type,"纽状堆纹, 斜行绳纹"
E55_Type_2b5bb71bf9,E55_Type,"条状堆纹, 竖行绳纹"
E55_Type_78237a5928,E55_Type,"口沿下和圈足处各饰二条平行堆纹, 腹饰中粗横行条纹"
E55_Type_ef4ff0d0c9,E55_Type,横行条纹
E55_Type_48531f9010,E55_Type,颈肩部饰一周花边堆纹，口沿内侧饰一周凹弦纹，腹部饰细绳纹，上压有宽条凹弦纹
E55_Type_a9ce8daffa,E55_Type,"交错中粗绳纹, 竖行与斜行交错刻槽"
E55_Type_23c378f013,E55_Type,编织纹(或称席纹)
E55_Type_f9ed8dd654,E55_Type,"脊状堆纹, 圆络堆纹, 交错绳纹"
E55_Type_ebf22a6e33,E55_Type,"堆纹, 斜行细绳纹"
E55_Type_5bc22130ed,E55_Type,腹饰绳纹
E55_Type_a238220c0f,E55_Type,竖行间断细绳纹
E55_Type_6a34de98f6,E55_Type,倒筑圈筑法
E55_Type_8881a1ef21,E55_Type,竖绳纹
E55_Type_975b251696,E55_Type,"绳纽状堆纹, 方格纹"
E55_Type_8f40a44a67,E55_Type,泥条圈筑
E55_Type_98ad484685,E55_Type,模制
E55_Type_907a9e5c54,E55_Type,"肩饰纽状堆纹, 上腹饰平行凹弦纹, 下腹饰交错绳纹"
E55_Type_0eb9230a54,E55_Type,交错绳纹
E55_Type_b11d35c45e,E55_Type,轮、模合制
E55_Type_a21daecdc6,E55_Type,轮旋磨光
E55_Type_d445478a0c,E55_Type,"凹弦纹, 斜行中粗绳纹"
E55_Type_8fd28b35cb,E55_Type,圈筑
E55_Type_6de4f3c662,E55_Type,口沿经慢轮修整
E55_Type_705852fd08,E55_Type,叶脉纹、雷纹
E55_Type_b165129496,E55_Type,朱绘带，凹弦纹，刻划纹，凹点纹
E55_Type_0f70381060,E55_Type,"带状圆涡纹, 横行中粗绳纹"
E55_Type_37fff9a63b,E55_Type,斜行绳纹
E55_Type_35bb4c12a4,E55_Type,圆圈纹，中粗绳纹
E55_Type_d2d79d69d2,E55_Type,竖行较粗绳纹
E55_Type_9d88b25bdc,E55_Type,轮制弦纹
E55_Type_084d739f7b,E55_Type,1100.0
E55_Type_cf03e80f4f,E55_Type,雷纹
E55_Type_08b795a355,E55_Type,"平行弦纹, 雷纹"
E55_Type_4a3f30a2b6,E55_Type,快轮慢用修整
E55_Type_319f5d58ee,E55_Type,斜方格纹、编织纹
E55_Type_61116fcd6a,E55_Type,凹弦纹，轮制平行弦纹，小环纽，叶脉纹，凸弦纹
E55_Type_7d21465a80,E55_Type,拍打
E55_Type_6a14724097,E55_Type,正筑圈筑法
E55_Type_d6b58e2963,E55_Type,正筑法
E55_Type_829f1aa251,E55_Type,模制法
E55_Type_b6384d80f1,E55_Type,轮制法
E55_Type_3593d3e493,E55_Type,"凸弦纹, 凹弦纹, 细绳纹"
E55_Type_66a2555719,E55_Type,"颈部有二周凸弦纹, 腹上部饰宽带云雷纹, 下腹饰横竖交错绳纹, 圈足上有一个椭圆形镂孔"
E55_Type_c8ef90933b,E55_Type,"绳索状堆纹, 小方格纹"
E55_Type_0166c98cb4,E55_Type,"凸弦纹, 叶脉纹"
E55_Type_4c886ef7bd,E55_Type,"凸弦纹, 竖横交错绳纹, 凹弦纹"
E55_Type_fec94bdb26,E55_Type,纹样带饰变宽
E55_Type_9860c7bf8b,E55_Type,"凹弦纹, 凸弦纹, 网格纹"
E55_Type_07497e7b67,E55_Type,器身模制，口颈部轮制
E55_Type_d4b945bdb8,E55_Type,锯齿状堆纹，中粗绳纹，圆窝
E55_Type_022894ac61,E55_Type,"沿面有二道凹弦纹, 颈腹部饰绳纹, 足外侧作仿夔体装饰"
E55_Type_6b0e9493a8,E55_Type,腹饰细绳纹
E55_Type_eb1c8fceeb,E55_Type,"沿面外侧有一凹弦纹, 腹饰中粗绳纹, 足根满饰绳纹"
E55_Type_a3552eabf4,E55_Type,"沿面内侧饰有一凹弦纹, 腹饰细绳纹"
E55_Type_98604b9291,E55_Type,"沿内侧有一凹弦纹, 腹饰绳纹"
E55_Type_1f9ef97f25,E55_Type,"凹弦纹, 细绳纹"
E55_Type_7f84faa920,E55_Type,"凹弦纹, 云雷纹, 细绳纹"
E55_Type_0a24b134ad,E55_Type,"模制, 口颈部轮制"
E55_Type_f1d6776d00,E55_Type,"凹弦纹, 中粗绳纹"
E55_Type_05e0abe1cc,E55_Type,锯齿状花边
E55_Type_9c9437e91d,E55_Type,交错细绳纹
E55_Type_7e880ba5eb,E55_Type,"模制, 上部经轮制"
E55_Type_56e028faf7,E55_Type,"颈饰二周凸弦纹, 下腹饰横行细绳纹"
E55_Type_6c28ab1769,E55_Type,"模制, 器身轮制"
E55_Type_49d77803b5,E55_Type,"柄部及座均饰凸凹弦纹及不规则状镂孔装饰, 盘腹部刻有叶脉纹"
E55_Type_911143aaa1,E55_Type,"颈部有一周凸弦纹, 肩部有凹弦纹及斜行刻划纹"
E55_Type_05f8c1f774,E55_Type,肩部有乳钉装饰，腹部饰斜行绳纹，上压三道平行锯齿状堆纹
E55_Type_18e963b969,E55_Type,手抹
E55_Type_fbde588c03,E55_Type,连索块状堆纹，细方格纹
E55_Type_3debe0cb44,E55_Type,绳纹稍抹
E55_Type_e749470b8a,E55_Type,轮修痕
E55_Type_d8fc8c31eb,E55_Type,竖行细绳纹
E55_Type_46819eda94,E55_Type,乳钉、平行凹弦纹、小方格纹
E55_Type_497bbdb984,E55_Type,模、轮合制
E55_Type_5707cd1378,E55_Type,斜行粗绳纹
E55_Type_4951431f31,E55_Type,交错粗绳纹
E55_Type_abe6d9b155,E55_Type,圆圈纹
E55_Type_9be90ce290,E55_Type,"凹槽, 绳纹"
E55_Type_085c9ce6f7,E55_Type,模制，口部经轮转
E55_Type_ef82a14d32,E55_Type,"凹弦纹, 乳钉纹"
E55_Type_d0860c6ea0,E55_Type,"上部轮制, 下部模制, 磨、足手制"
E55_Type_0b552e07dc,E55_Type,"深凹弦纹, 圆饼状乳钉纹, 浅凹弦纹, 绳纹"
E55_Type_bbe97cfc34,E55_Type,"颈、腹间有一凸弦纹, 口沿处有一凹弦纹"
E55_Type_79fb5754b6,E55_Type,"肩附一周堆纹, 腹以下饰竖绳纹"
E55_Type_1f917494ce,E55_Type,"带状方格纹, 凹弦纹, 绳纹"
E55_Type_4584cdd0c6,E55_Type,磨平
E55_Type_f48502bd8e,E55_Type,凹弦纹、细绳纹
E55_Type_684a5a8f9a,E55_Type,"锯齿状堆纹, 绳纹"
E55_Type_c84c270f30,E55_Type,斜行细绳纹
E55_Type_49399730d4,E55_Type,斜行细条纹
E55_Type_90d1412022,E55_Type,"凹弦纹, 竖行绳纹"
E55_Type_86e2a73340,E55_Type,平行凸弦纹
E55_Type_e01f4741f5,E55_Type,轮模合制
E55_Type_8403defacb,E55_Type,盘腹有二道凹弦纹
E55_Type_bacfa1417b,E55_Type,"蛙状突泥, 圆饼状乳钉, 凹弦纹"
E55_Type_57251e6e05,E55_Type,颈部纹样拓本
E55_Type_241e595d0d,E55_Type,"曲折纹, 粗绳纹"
E55_Type_af03da96bd,E55_Type,"堆纹, 绳纹"
E55_Type_2990dde615,E55_Type,"平行凹弦纹, 叶脉纹"
E55_Type_e06293c373,E55_Type,"绳纹, 凹弦纹, 联珠纹"
E55_Type_e1bff6b2e0,E55_Type,"凹弦纹, 分段交错细绳纹"
E55_Type_591234afc0,E55_Type,斜方格纹，中粗竖行绳纹
E55_Type_c1847cf346,E55_Type,"凹弦纹, 斜行细绳纹"
E55_Type_e8d5368ba4,E55_Type,"凹弦纹, 宽带泥条"
E55_Type_ac9c4a13ca,E55_Type,"凹弦纹, 中粗竖绳纹"
E55_Type_4f28471f09,E55_Type,"竖绳纹状堆纹, 粗绳纹"
E55_Type_81d9aadea5,E55_Type,"弦纹, 绳纹"
E55_Type_b16894ee7d,E55_Type,"竖行粗绳纹, 横绳纹"
E55_Type_716313e803,E55_Type,"凹弦纹, 较粗交错绳纹"
E55_Type_2da9c8fb13,E55_Type,绳纹略变细
E55_Type_8e9002ad37,E55_Type,椭圆乳钉
E55_Type_5ed646d60f,E55_Type,"凹弦纹, 方格纹"
E55_Type_e6aa838133,E55_Type,"雷纹, 叶脉纹"
E55_Type_39f3f6d6f8,E55_Type,粗线饕餮纹
E55_Type_010dd76c2e,E55_Type,饕餮纹，夔纹
E55_Type_e72f837c25,E55_Type,凸弦纹、联珠纹、T形镂孔
E55_Type_f1c10976c9,E55_Type,联珠纹带饰、椭圆形镂孔
E55_Type_e12b77b648,E55_Type,"凹弦纹, 带状斜方格, 交错绳纹"
E55_Type_8237b1be39,E55_Type,"绳纽状堆纹, 细绳纹偏粗"
E55_Type_d5ba7f1aad,E55_Type,"堆纹, 绳纹和条纹"
E55_Type_58aacb0e23,E55_Type,"纽状堆纹, 方格纹"
E55_Type_f688a9e876,E55_Type,"手制, 口沿轮制"
E55_Type_2b5ee6a110,E55_Type,横行和竖行叶脉纹，间饰雷纹
E55_Type_14dc1b430e,E55_Type,一周凸弦纹
E55_Type_03728c8f0a,E55_Type,沿面内侧有一凹弦纹，腹饰竖行绳纹
E55_Type_dfb4f10456,E55_Type,上腹饰涡体雷纹
E55_Type_d6ea2b4a99,E55_Type,"平行堆纹, 贝状凹槽, 方格纹"
E55_Type_962ceb9ae9,E55_Type,"带状堆纹, 竖行凹槽, 叶脉纹, 方格纹"
E55_Type_879f711c61,E55_Type,弦纹和方格纹，腹饰细绳纹
E55_Type_31a90aaede,E55_Type,凹弦纹，连锁状堆纹，粗绳纹
E55_Type_e339861889,E55_Type,带状方格纹和凹弦纹，细绳纹和凹弦纹
E55_Type_7b06ce9d60,E55_Type,"纽状堆纹, 凸弦纹"
E55_Type_33302ce5c2,E55_Type,方格纹，四周平行堆纹
E55_Type_0d90c8d10e,E55_Type,"平行凹弦纹, 细密雷纹, 凹弦纹"
E55_Type_5096f60484,E55_Type,"堆纹, 隐约绳纹"
E55_Type_a8f1612097,E55_Type,"中粗方格, 雷纹"
E55_Type_53ef383418,E55_Type,"线纹, 篮纹, 平行凹弦纹"
E55_Type_03f9fc0abe,E55_Type,"平行凸弦纹, 叶脉纹, 雷纹"
E55_Type_ba36b46c42,E55_Type,"云雷纹, 细方格纹"
E55_Type_2d65ebb5cc,E55_Type,"平行竖行划纹, 上端加饰一圆乳钉"
E55_Type_3cca3ee92a,E55_Type,轮转
E55_Type_c03fe9bd10,E55_Type,"锯齿状堆纹, 一周凸弦纹, 竖行绳纹"
E55_Type_7a4e7d5bfd,E55_Type,唇部外缘附花边装饰
E55_Type_a2108901db,E55_Type,"九周平行凹弦纹, 交错细绳纹"
E55_Type_3a75e69eb4,E55_Type,"二组凹弦纹, 每组 2~3 根"
E55_Type_56ba56ba22,E55_Type,竖行中粗绳纹
E55_Type_d0c2c20ef7,E55_Type,竖行线纹
E55_Type_49a1614308,E55_Type,二道凸弦纹
E55_Type_ca3588fafb,E55_Type,口沿下及腰部各有一周凹弦纹
E55_Type_ceee3bc770,E55_Type,口唇内侧有一周凹弦纹，颈饰三周纽状堆纹，下腹饰交错绳纹，底部划一圆圈，口颈部内侧有刻划符号“区”
E55_Type_6695411e33,E55_Type,"中腹部饰宽带雷纹, 下腹饰凹弦纹和斜行细绳纹"
E55_Type_b47bb9397d,E55_Type,绳纽状堆纹、竖行中粗条纹
E55_Type_64ef332d83,E55_Type,纽状堆纹、斜行绳纹、细绳纹已抹、凹齿纹
E55_Type_21b14cc6ce,E55_Type,正方格纹
E55_Type_1d3c27b493,E55_Type,菱状方格纹
E55_Type_d3896e7faa,E55_Type,隐暗粗绳纹
E55_Type_2c635f078b,E55_Type,"斜行绳纹, 凹弦纹, 按窝"
E55_Type_a8f0a06579,E55_Type,条状划纹
E55_Type_b747976d9e,E55_Type,"花边, 斜绳纹"
E55_Type_c2bfd3a611,E55_Type,"斜绳纹间压弦纹, 凹弦纹"
E55_Type_22cca42d62,E55_Type,链条状附加堆纹
E55_Type_7196c07228,E55_Type,"凸弦纹, 粗斜绳纹"
E55_Type_c5656769b4,E55_Type,口沿下有三周凹弦纹
E55_Type_50d694f7e0,E55_Type,沿上有一周凹槽，腹部饰斜绳纹
E55_Type_a3c94038be,E55_Type,表饰斜绳纹
E55_Type_a3d01e916a,E55_Type,上饰凸弦纹一周
E55_Type_58a83a1f8c,E55_Type,腹表饰竖绳纹
E55_Type_688af4b23e,E55_Type,颈下饰竖绳纹
E55_Type_b054b1a8e2,E55_Type,肩以下饰间断竖绳纹
E55_Type_d551bcad5d,E55_Type,腹饰竖绳纹
E55_Type_da849f16c4,E55_Type,上腹饰一周绳索状附加堆纹，堆纹下为竖绳纹
E55_Type_f41de2a30f,E55_Type,肩饰一周链条状堆纹，上下各有一周凹弦纹
E55_Type_0623de48af,E55_Type,上压一周绳索状附加堆纹
E55_Type_476c625c16,E55_Type,颈部饰一周纽状凸弦纹
E55_Type_93f4f642f1,E55_Type,腹部有两周宽带状附加堆纹，堆纹上压印有成排的斜行条纹，腹饰绳纹
E55_Type_11ba82b1b4,E55_Type,饰间断条纹
E55_Type_e71780d98a,E55_Type,饰粗绳纹
E55_Type_06e5d95616,E55_Type,腰饰细绳纹
E55_Type_effcaae81c,E55_Type,"凹弦纹, 绳纹, 方格纹"
E55_Type_506693f1fa,E55_Type,"弦纹, 方格纹"
E55_Type_3df7600ba3,E55_Type,"链条状附加堆纹, 竖条窗根纹"
E55_Type_c5d48f8858,E55_Type,"细绳纹, 窄带附加堆纹, 篦点纹"
E55_Type_f968159c88,E55_Type,泥条堆纹
E55_Type_622ccf1a56,E55_Type,"泥条堆纹, 绳纹"
E55_Type_3f16a837a0,E55_Type,"斜方格纹, 链条状附加堆纹"
E55_Type_d76b97b442,E55_Type,"泥条堆纹, 细绳纹"
E55_Type_002297be28,E55_Type,平行凹弦纹
E55_Type_ea3ae4cf1b,E55_Type,乳钉纹
E55_Type_4847e69c39,E55_Type,"泥条堆纹, 方格纹"
E55_Type_f53fb0bb26,E55_Type,"圆形大镂孔, 平行细线状凹弦纹"
E55_Type_0ed2aa9f44,E55_Type,"连锁方块状附加堆纹, 方格纹"
E55_Type_8d96cec546,E55_Type,"凹弦纹, 截印小窝纹"
E55_Type_593a4a8d60,E55_Type,"绳纹, 附加堆纹"
E55_Type_79eec3a0ab,E55_Type,波折纹
E55_Type_f9382189df,E55_Type,竖行刻划纹
E55_Type_f825034993,E55_Type,"纹索状附加堆纹, 斜行绳纹"
E55_Type_6125311af4,E55_Type,"链锁状附加堆纹, 方格纹"
E55_Type_be6235c14a,E55_Type,"竖行绳纹, 链条状附加堆纹"
E55_Type_d3636ddf83,E55_Type,"方格纹, 附加堆纹"
E55_Type_9b8c51bc53,E55_Type,"绳纹, 链条状附加堆纹"
E55_Type_ec67242421,E55_Type,"网格纹, 宽带状附加堆纹"
E55_Type_b50eeecfbb,E55_Type,"绳索状附加堆纹, 竖行粗绳纹"
E55_Type_ff13476a2a,E55_Type,"附加堆纹, 竖行绳纹"
E55_Type_0392ad3a94,E55_Type,"泥条堆纹, 粗绳纹"
E55_Type_2bcb3ccbc8,E55_Type,泥条附加堆纹
E55_Type_8f94fff715,E55_Type,"宽带状附加堆纹, 方格纹"
E55_Type_426caa74d1,E55_Type,泥条盘筑，手制
E55_Type_809853be50,E55_Type,细斜方格纹
E55_Type_a7dc280da7,E55_Type,人字纹
E55_Type_d4957fbb63,E55_Type,口颈部轮制
E55_Type_09ce524198,E55_Type,细绳纹，上压凹弦纹
E55_Type_0d5ae21caf,E55_Type,细绳纹，平行堆纹
E55_Type_dae6e737b7,E55_Type,细绳纹，堆纹
E55_Type_30d11a6bc5,E55_Type,"领肩部附纽状堆纹, 腹饰斜向绳纹"
E55_Type_7bee03012d,E55_Type,"口沿内侧有一凹弦纹, 颈腹饰细绳纹"
E55_Type_4b9c163ea5,E55_Type,腹饰粗绳纹
E55_Type_c027165768,E55_Type,服饰细绳纹
E55_Type_e2efe458fd,E55_Type,服饰中粗绳纹
E55_Type_3e3ced41c6,E55_Type,"乳钉纹, 凹弦纹"
E55_Type_2d3e20f536,E55_Type,柄部有弦纹
E55_Type_9df10d5794,E55_Type,饰三周凹弦纹
E55_Type_b88e5dc9f0,E55_Type,"颈部有三周凹弦纹, 肩部有二排人字纹"
E55_Type_31f5b99052,E55_Type,"颈饰一周凸弦纹, 肩腹部饰一周人字纹, 底饰中粗绳纹"
E55_Type_39598b973a,E55_Type,腹饰七周平行划纹
E55_Type_5acb774e20,E55_Type,肩部饰二周人字纹和凹弦纹
E55_Type_e59419902d,E55_Type,口部上压凹弦纹
E55_Type_878c7cb36e,E55_Type,"肩附一绳纽状堆纹, 腹部饰交错拍印纹"
E55_Type_853bb053f7,E55_Type,"沿面两侧起棱, 颈部有凸弦纹"
E55_Type_84cc7df0a6,E55_Type,口沿下饰堆纹
E55_Type_56909aa449,E55_Type,"细绳纹, 肩部饰堆纹状鳖"
E55_Type_499e708553,E55_Type,"凸弦纹, 凹弦纹"
E55_Type_b735c29d2a,E55_Type,凹弦纹、粗绳纹
E55_Type_9fd572f52c,E55_Type,宽带雷纹
E55_Type_26fd930b0a,E55_Type,锯齿状堆纹，粗绳纹
E55_Type_02a668ee63,E55_Type,堆纹
E55_Type_4bc90f3b99,E55_Type,较粗绳纹，纽状堆纹
E55_Type_ae87acf928,E55_Type,纽状堆纹，绳纹
E55_Type_1167625768,E55_Type,块状堆纹，方格纹
E55_Type_832126596f,E55_Type,堆纹，细线纹，方格纹
E55_Type_0580234ac0,E55_Type,堆纹，绳纹
