id,name,category,height,
obj_c5e59bc9,PWZT67⑦:7,Pottery,,E22_Man_Made_Object
obj_3d124488,PWZT56⑦:3,Pottery,,E22_Man_Made_Object
obj_5c066b57,PWZT12⑦:14,Pottery,13.0,E22_Man_Made_Object
obj_572a5ee6,PWZT12⑦:5,Pottery,,E22_Man_Made_Object
obj_5d45bcc5,PWZT18⑦:1,Pottery,,E22_Man_Made_Object
obj_3121cc62,PWZT67⑦:22,Pottery,15.6,E22_Man_Made_Object
obj_f3ede82c,PWZT83⑦:3,Pottery,20.0,E22_Man_Made_Object
obj_7de8c32b,PWZT22⑦:6,Pottery,,E22_Man_Made_Object
obj_3f7c1cf0,PWZT9⑦:8,Pottery,,E22_Man_Made_Object
obj_46fa0161,PWZT66⑦:14,Pottery,,E22_Man_Made_Object
obj_74c843c6,PWZT32⑦:20,Pottery,,E22_Man_Made_Object
obj_8e85fe98,PWZT25⑦:26,Pottery,,E22_Man_Made_Object
obj_18727b5c,PWZT72⑦:4,Pottery,,E22_Man_Made_Object
obj_217d8449,PWZT37⑦:5,Pottery,,E22_Man_Made_Object
obj_ccb718ef,PWZT36⑦:33,Pottery,,E22_Man_Made_Object
obj_a1fd8c26,PWZT12⑦:12,Pottery,,E22_Man_Made_Object
obj_65083cc3,PWZT66⑦:5,Pottery,,E22_Man_Made_Object
obj_23f071e4,PWZT17⑦:8,Pottery,36.4,E22_Man_Made_Object
obj_f3222b0e,PWZT8⑦:4,Pottery,,E22_Man_Made_Object
obj_8a410dd3,PWZT71⑦:8,Pottery,,E22_Man_Made_Object
obj_3b78aa15,PWZT31⑦:17,Pottery,,E22_Man_Made_Object
obj_46db3972,PWZT66⑦:12,Pottery,,E22_Man_Made_Object
obj_8c48d6a3,PWZT25⑦:27,Pottery,46.8,E22_Man_Made_Object
obj_34ac2a81,PWZT31⑦:16,Pottery,41.6,E22_Man_Made_Object
obj_27337b0a,PWZT21⑦:8,Pottery,,E22_Man_Made_Object
obj_ffaf3f4f,PWZT31⑦:3,Pottery,,E22_Man_Made_Object
obj_89148a2b,PWZT25⑦:2,Pottery,,E22_Man_Made_Object
obj_0560b358,PWZT71⑦:10,Pottery,,E22_Man_Made_Object
obj_4e1519ad,PWZT31⑦:13,Pottery,,E22_Man_Made_Object
obj_ae6d4dda,PWZT65⑦:27,Pottery,,E22_Man_Made_Object
obj_70d79458,PWZT17⑦:34,Pottery,,E22_Man_Made_Object
obj_819e0f73,PWZT65⑦:9,Pottery,,E22_Man_Made_Object
obj_65224cf5,PWZT66⑦:29,Pottery,,E22_Man_Made_Object
obj_1974dab1,PWZT13⑦:7,Pottery,,E22_Man_Made_Object
obj_20387d80,PWZT17⑦:17,Pottery,,E22_Man_Made_Object
obj_5c819784,PWZT37⑦:6,Pottery,6.0,E22_Man_Made_Object
obj_2bbd6f26,PWZT67⑦:9,Pottery,,E22_Man_Made_Object
obj_cc20efb1,PWZT66⑦:30,Pottery,,E22_Man_Made_Object
obj_c6ff970c,PWZT37⑦:10,Pottery,,E22_Man_Made_Object
obj_9bbf591d,PWZT72⑦:16,Pottery,,E22_Man_Made_Object
obj_22c9faaa,PWZT17⑦:29,Pottery,,E22_Man_Made_Object
obj_bc802bf6,PWZT31⑦:5,Pottery,,E22_Man_Made_Object
obj_440d5e72,PWZT31⑦:1,Pottery,,E22_Man_Made_Object
obj_19d77867,PWZT65⑥:4,Pottery,6.0,E22_Man_Made_Object
obj_e26c7b9f,PWZT65⑥:3,Pottery,10.8,E22_Man_Made_Object
obj_83f5eb0c,PWZT67⑥:8,Pottery,,E22_Man_Made_Object
obj_240bce19,PWZT65⑥:23,Pottery,,E22_Man_Made_Object
obj_9e17880d,PWZT72⑥:1,Pottery,,E22_Man_Made_Object
obj_465e9dbe,PWZT75⑥:1,Pottery,,E22_Man_Made_Object
obj_dab78eab,PWZT71⑥:1,Pottery,12.8,E22_Man_Made_Object
obj_e3644d47,PWZT37⑥:37,Pottery,,E22_Man_Made_Object
obj_988651ee,PWZT65⑥:2,Pottery,7.6,E22_Man_Made_Object
obj_c1ea5c57,PWZT67⑥:3,Pottery,16.4,E22_Man_Made_Object
obj_9ed1a251,PWZT65⑥:28,Pottery,9.2,E22_Man_Made_Object
obj_f5b0345d,PWZT72⑥:37,Pottery,,E22_Man_Made_Object
obj_f6eeb4ab,PWZT73⑥:1,Pottery,,E22_Man_Made_Object
obj_239856a2,PWZT73⑥:2,Pottery,,E22_Man_Made_Object
obj_afc26822,PWZT61⑥:8,Pottery,,E22_Man_Made_Object
obj_a09a81c1,PWZT65⑥:33,Pottery,,E22_Man_Made_Object
obj_43bc52ae,PWZT61⑥:10,Pottery,,E22_Man_Made_Object
obj_a287ac9d,PWZT76⑥:1,Pottery,,E22_Man_Made_Object
obj_f1409285,PWZT86⑥:29,Pottery,,E22_Man_Made_Object
obj_6541abd4,PWZT65⑥:5,Pottery,,E22_Man_Made_Object
obj_ae10408d,PWZT76⑥:5,Pottery,,E22_Man_Made_Object
obj_8a95e9e7,PWZT66⑥:5,Pottery,,E22_Man_Made_Object
obj_584def00,PWZT76⑥:3,Pottery,,E22_Man_Made_Object
obj_93f4d0e1,PWZT65⑥:8,Pottery,40.8,E22_Man_Made_Object
obj_48144cdd,PWZT65⑥:19,Pottery,,E22_Man_Made_Object
obj_cc2eb558,PWZT66⑥:26,Pottery,,E22_Man_Made_Object
obj_7a629f48,PWZT76⑥:4,Pottery,,E22_Man_Made_Object
obj_af03d512,PWZT65⑥:16,Pottery,,E22_Man_Made_Object
obj_6b3358fd,PWZT75⑥:4,Pottery,,E22_Man_Made_Object
obj_66903819,PWZT80⑥:7,Pottery,3.6,E22_Man_Made_Object
obj_c0b9e19f,PWZT66⑥:11,Pottery,,E22_Man_Made_Object
obj_45aace43,PWZT72⑥:7,Pottery,,E22_Man_Made_Object
obj_63960ffd,PWZT71⑥:14,Pottery,,E22_Man_Made_Object
obj_e9afada3,PWZT82⑤:1,Pottery,,E22_Man_Made_Object
obj_a604bbc1,PWZT86⑤:12,Pottery,,E22_Man_Made_Object
obj_d46d7b77,PWZT86⑤:1,Pottery,,E22_Man_Made_Object
obj_eae88cde,PWZT86⑤:2,Pottery,9.6,E22_Man_Made_Object
obj_cb7cad49,PWZT85⑤:9,Pottery,,E22_Man_Made_Object
obj_b815b960,PWZT86⑤:31,Pottery,,E22_Man_Made_Object
obj_546f956c,PWZT86⑤:5,Pottery,,E22_Man_Made_Object
obj_2c65d35c,PWZT86⑤:33,Pottery,,E22_Man_Made_Object
obj_49cf4f10,PWZT85⑤:32,Pottery,,E22_Man_Made_Object
obj_8704b576,PWZT85⑤:15,Pottery,,E22_Man_Made_Object
obj_e0e3cd4e,PWZT9⑤:1,Pottery,39.2,E22_Man_Made_Object
obj_a05e3171,PWZT86⑤:26,Pottery,,E22_Man_Made_Object
obj_3e6f8957,PWZM1:16,Pottery,22.0,E22_Man_Made_Object
obj_a05b9d56,PWZM1:12,Pottery,14.0,E22_Man_Made_Object
obj_99dc95aa,PLZH7:7,Pottery,,E22_Man_Made_Object
obj_3fe7d609,PLZH5:3,Pottery,,E22_Man_Made_Object
obj_ee3a8a2d,PLZH5:6,Pottery,,E22_Man_Made_Object
obj_e2cb726f,PLZH7:1,Pottery,,E22_Man_Made_Object
obj_e8096423,PLZH4:17,Pottery,22.4,E22_Man_Made_Object
obj_ddd64175,PLZH4:2,Pottery,21.2,E22_Man_Made_Object
obj_c571d6c3,PLZM2:48,Pottery,20.8,E22_Man_Made_Object
obj_6c0564c9,PLZH4:11,Pottery,18.4,E22_Man_Made_Object
obj_0e9ecb31,PLZH4:5,Pottery,,E22_Man_Made_Object
obj_4cf76fbc,PLZH4:6,Pottery,,E22_Man_Made_Object
obj_8460d20f,PLZH4:23,Pottery,,E22_Man_Made_Object
obj_bf23bff3,PLZH4:21,Pottery,,E22_Man_Made_Object
obj_3a19b316,PLZH4:9,Pottery,,E22_Man_Made_Object
obj_a7136e93,PLZH4:20,Pottery,,E22_Man_Made_Object
obj_ed6009e8,PLZH11:1,Pottery,,E22_Man_Made_Object
obj_d37766b5,PLZH4:16,Pottery,,E22_Man_Made_Object
obj_cfaa131c,PLZH4:12,Pottery,,E22_Man_Made_Object
obj_e965eed1,PLZM2:62,Pottery,,E22_Man_Made_Object
obj_5303eb9c,PLZH12:3,Pottery,,E22_Man_Made_Object
obj_04c3c3ac,PLZH13:2,Pottery,,E22_Man_Made_Object
obj_925ee03a,PLZH2:11,Pottery,,E22_Man_Made_Object
obj_db74c16b,PLZM4:9,Pottery,,E22_Man_Made_Object
obj_2a507e0d,PLZH19:1,Pottery,,E22_Man_Made_Object
obj_5c276ed5,PLZH1:1,Pottery,,E22_Man_Made_Object
obj_2f76d902,PLZM1:25,Pottery,,E22_Man_Made_Object
obj_787becd9,PLZH15:1,Pottery,,E22_Man_Made_Object
obj_e321e03e,PLZM4:8,Pottery,22.0,E22_Man_Made_Object
obj_c1a08afd,PLZM3:9,Pottery,,E22_Man_Made_Object
obj_a7bb1465,PLZM4:11,Pottery,39.6,E22_Man_Made_Object
obj_fd3d02f7,PLZH13:3,Pottery,,E22_Man_Made_Object
obj_13963b89,PLZHI:16,Pottery,,E22_Man_Made_Object
obj_259d70c2,PLZH1:7,Pottery,,E22_Man_Made_Object
obj_8ec766a8,PLZH1:9,Pottery,,E22_Man_Made_Object
obj_b2d7e3df,PLZH1:12,Pottery,,E22_Man_Made_Object
obj_06c86247,PLZH1:11,Pottery,,E22_Man_Made_Object
obj_95fd55c3,PLZM1:35,Pottery,,E22_Man_Made_Object
obj_b80e434d,PLZH2:12,Pottery,33.2,E22_Man_Made_Object
obj_9f6ba0a6,PLZH2:20,Pottery,,E22_Man_Made_Object
obj_218b8330,PLZH2:22,Pottery,,E22_Man_Made_Object
obj_af6ac852,PLZH15:2,Pottery,,E22_Man_Made_Object
obj_4aa26fec,PLZM4:10,Pottery,25.2,E22_Man_Made_Object
obj_ae0c664d,PLZH13:4,Pottery,,E22_Man_Made_Object
obj_f208e1c2,PLZH2:17,Pottery,,E22_Man_Made_Object
obj_b91642fc,PLZH1:6,Pottery,21.6,E22_Man_Made_Object
obj_e1f73708,PLZH13:1,Pottery,,E22_Man_Made_Object
obj_98181ea6,PLZH2:14,Pottery,,E22_Man_Made_Object
obj_2322d75e,PLZH2:23,Pottery,,E22_Man_Made_Object
obj_4b09146f,PLZH1:18,Pottery,10.0,E22_Man_Made_Object
obj_aff64ca8,PLZH2:9,Pottery,,E22_Man_Made_Object
obj_0df68a5d,PLZM3:16,Pottery,,E22_Man_Made_Object
obj_19c8c595,PLZHI:15,Pottery,,E22_Man_Made_Object
obj_fb7dff94,PLZMI:16,Pottery,,E22_Man_Made_Object
obj_59f346c5,PLZMI:17,Pottery,,E22_Man_Made_Object
obj_781fa6ac,PLZMI:13,Pottery,,E22_Man_Made_Object
obj_3cc27299,PLZH18:5,Pottery,,E22_Man_Made_Object
obj_b911f900,PLZH18:3,Pottery,,E22_Man_Made_Object
obj_6f7a2b1a,PLZH8:4,Pottery,,E22_Man_Made_Object
obj_e5f75d33,PLZH8:7,Pottery,,E22_Man_Made_Object
obj_715b8132,PLZH8:11,Pottery,,E22_Man_Made_Object
obj_ed4661ad,PLZH8:10,Pottery,,E22_Man_Made_Object
obj_ae5508fb,PLZH18:8,Pottery,6.4,E22_Man_Made_Object
obj_d9b563ba,PLZH18:7,Pottery,,E22_Man_Made_Object
obj_2825258d,PLZH18:2,Pottery,,E22_Man_Made_Object
obj_2c1d1bfc,PLZH20:1,Pottery,,E22_Man_Made_Object
obj_1887e899,PLZH8:1,Pottery,,E22_Man_Made_Object
obj_2aef49e2,PLZH24:1,Pottery,,E22_Man_Made_Object
obj_f3670a99,PLZH3:2,Pottery,,E22_Man_Made_Object
obj_67e00394,PLZH8:5,Pottery,,E22_Man_Made_Object
obj_982fe988,PLZH8:3,Pottery,,E22_Man_Made_Object
obj_3c22557a,PLZH8:14,Pottery,,E22_Man_Made_Object
obj_6eddabb7,PLZH18:16,Pottery,,E22_Man_Made_Object
obj_70e79cd5,PLZH8:9,Pottery,,E22_Man_Made_Object
obj_a3c3599d,PLZH8:2,Pottery,,E22_Man_Made_Object
obj_2ee298a0,PLZH8:8,Pottery,11.6,E22_Man_Made_Object
obj_834b242e,PLZH8:18,Pottery,,E22_Man_Made_Object
obj_b0e3f484,PLZH25:1,Pottery,,E22_Man_Made_Object
obj_e3625350,PLZH16:1,Pottery,,E22_Man_Made_Object
obj_0c108e48,PLZH16:5,Pottery,24.0,E22_Man_Made_Object
obj_7765e447,PLZH10:4,Pottery,,E22_Man_Made_Object
obj_aaf9c181,PLZH16:2,Pottery,,E22_Man_Made_Object
obj_a715bad2,PLZH10:1,Pottery,,E22_Man_Made_Object
obj_0c7f953a,PLZH10:3,Pottery,,E22_Man_Made_Object
obj_620f6ecd,PLZH10:5,Pottery,,E22_Man_Made_Object
obj_4a492260,PLZH17:2,Pottery,,E22_Man_Made_Object
obj_7165a591,PLZH16:3,Pottery,,E22_Man_Made_Object
obj_6e9df9fa,PYWM6:8,Pottery,,E22_Man_Made_Object
obj_ba784a14,PYWM6:6,Pottery,,E22_Man_Made_Object
obj_01910ddc,PYWM6:7,Pottery,,E22_Man_Made_Object
obj_1c1e1102,PYWT9⑥:22,Pottery,,E22_Man_Made_Object
obj_89e06d40,PYWF1Z1:14,Pottery,37.0,E22_Man_Made_Object
obj_7334da33,PYWM10:6,Pottery,,E22_Man_Made_Object
obj_9f39d9b6,PYWT28⑤:1,Pottery,,E22_Man_Made_Object
obj_a5976dd0,PYWT28⑤:2,Pottery,,E22_Man_Made_Object
obj_c492e494,PYWT28⑤:4,Pottery,,E22_Man_Made_Object
obj_eaf1268b,PYWT28⑤:5,Pottery,,E22_Man_Made_Object
obj_2bd608a8,PYWM2:5,Pottery,,E22_Man_Made_Object
obj_c0c2cef3,PYWM9:9,Pottery,,E22_Man_Made_Object
obj_55431af4,PYWM9:10,Pottery,,E22_Man_Made_Object
obj_b98b1960,PYWT23④:4,Pottery,,E22_Man_Made_Object
obj_8aa2b9f5,PYWT29④:1,Pottery,30.0,E22_Man_Made_Object
obj_f80da13e,PYWM7:19,Pottery,16.0,E22_Man_Made_Object
obj_baf7262b,PYWT23④:1,Pottery,20.0,E22_Man_Made_Object
obj_f405815f,PYWT23①:2,Pottery,14.8,E22_Man_Made_Object
obj_002df6a6,PYWM2:8,Pottery,,E22_Man_Made_Object
obj_650c8212,PYWT38④:5,Pottery,19.2,E22_Man_Made_Object
obj_54a6aff2,PYWMI:5,Pottery,,E22_Man_Made_Object
obj_afae04f1,PYWM4:7,Pottery,14.0,E22_Man_Made_Object
obj_0396bcd8,PYWT24④:3,Pottery,,E22_Man_Made_Object
obj_916135ca,PYWT38④:2,Pottery,,E22_Man_Made_Object
obj_1b7a4f4c,PYWH1:8,Pottery,,E22_Man_Made_Object
obj_d595488a,PYWT23④:7,Pottery,,E22_Man_Made_Object
obj_bb01fc4c,PYWM7:04,Pottery,,E22_Man_Made_Object
obj_6920fd51,PYWH1:5,Pottery,,E22_Man_Made_Object
obj_17a6d6ac,PYWM7:03,Pottery,,E22_Man_Made_Object
obj_4abd8f70,PYWT3④:5,Pottery,,E22_Man_Made_Object
obj_3b39c294,PYWT25④:1,Pottery,,E22_Man_Made_Object
obj_6e29c172,PYWT23④:6,Pottery,,E22_Man_Made_Object
obj_47d31662,PYWT23④:8,Pottery,,E22_Man_Made_Object
obj_9981dc57,PYWH1:27,Pottery,,E22_Man_Made_Object
obj_fe7ab691,PYWT3④:9,Pottery,,E22_Man_Made_Object
obj_96708122,PYWT18①:2,Pottery,49.2,E22_Man_Made_Object
obj_dd7833a0,PYWT3④:6,Pottery,38.4,E22_Man_Made_Object
obj_5d194f15,PYWT17①:9,Pottery,49.2,E22_Man_Made_Object
obj_5598f591,PYWT5①:21,Pottery,,E22_Man_Made_Object
obj_539563fe,PYWT5④:12,Pottery,,E22_Man_Made_Object
obj_01f4a130,PYWT6④:2,Pottery,,E22_Man_Made_Object
obj_934478ae,PYWT23④:11,Pottery,,E22_Man_Made_Object
obj_ebab7f89,PYWT5④:18,Pottery,,E22_Man_Made_Object
obj_59432f82,PYWT5①:13,Pottery,,E22_Man_Made_Object
obj_3d81435e,PYWT5④:24,Pottery,,E22_Man_Made_Object
obj_3899a965,PYWT17①:6,Pottery,45.0,E22_Man_Made_Object
obj_b58d6f63,PYWT17①:4,Pottery,,E22_Man_Made_Object
obj_e93078b7,PYWM9:8,Pottery,,E22_Man_Made_Object
obj_6858351a,PYWM4:11,Pottery,,E22_Man_Made_Object
obj_42778854,PYWT6④:3,Pottery,,E22_Man_Made_Object
obj_7fe54d50,PYWH2:1,Pottery,,E22_Man_Made_Object
obj_7f9646c8,PYWT6④:4,Pottery,,E22_Man_Made_Object
obj_94dc99a3,PYWM7:02,Pottery,,E22_Man_Made_Object
obj_48633baf,PYWT5:5,Pottery,,E22_Man_Made_Object
obj_243e4233,PYWH1:10,Pottery,34.8,E22_Man_Made_Object
obj_0954d4dc,PYWM3:4,Pottery,14.0,E22_Man_Made_Object
obj_c3b1d1fa,PYWM9:7,Pottery,20.0,E22_Man_Made_Object
obj_a8c7f9fc,PYWT5①:5,Pottery,,E22_Man_Made_Object
obj_dd2b4733,PYWHI:10,Pottery,,E22_Man_Made_Object
obj_2a172216,PYWT5①:4,Pottery,,E22_Man_Made_Object
obj_1eeba2a9,PYWM4:12,Pottery,24.0,E22_Man_Made_Object
obj_0d84c9e5,PYWH6-3,Pottery,,E22_Man_Made_Object
obj_733b9a65,PYWH6-33,Pottery,,E22_Man_Made_Object
obj_d45798c9,PYWH6-37,Pottery,,E22_Man_Made_Object
obj_f2bfbed7,PYWH6-40,Pottery,,E22_Man_Made_Object
obj_39217e89,PYWH6-41,Pottery,,E22_Man_Made_Object
obj_820cdde3,PYWH6-51,Pottery,,E22_Man_Made_Object
obj_c78c1a77,PYWH6-54,Pottery,,E22_Man_Made_Object
obj_25e04973,PYWM11-9,Pottery,,E22_Man_Made_Object
obj_b694c4f2,PYWM11-14,Pottery,,E22_Man_Made_Object
obj_648035f5,PYWM11-22,Pottery,,E22_Man_Made_Object
obj_c00cb7a6,PYWM11-23,Pottery,,E22_Man_Made_Object
obj_80552505,PYWM11-24,Pottery,,E22_Man_Made_Object
obj_ba2ed7af,PYWM11-28,Pottery,,E22_Man_Made_Object
obj_b11518a6,PYWM11-40,Pottery,,E22_Man_Made_Object
obj_0683e96e,PYWM11-53,Pottery,,E22_Man_Made_Object
obj_4d7c2863,PYWT3③:3,Pottery,12.4,E22_Man_Made_Object
obj_db544d20,PYWH6:58,Pottery,,E22_Man_Made_Object
obj_77344a7a,PYWH6:51,Pottery,12.8,E22_Man_Made_Object
obj_d5f2133c,PYWT17③:5,Pottery,20.5,E22_Man_Made_Object
obj_af1f4534,PYWT5③:7,Pottery,,E22_Man_Made_Object
obj_9aab6021,PYWT2③:2,Pottery,,E22_Man_Made_Object
obj_18cb3fc2,PYWT3③:4,Pottery,4.0,E22_Man_Made_Object
obj_1d031ef9,PYWT5③:3,Pottery,,E22_Man_Made_Object
obj_c09331ae,PYWH5:8,Pottery,,E22_Man_Made_Object
obj_7e349c94,PYWH5:9,Pottery,,E22_Man_Made_Object
obj_ec380f52,PYWT5③:8,Pottery,,E22_Man_Made_Object
obj_585ec215,PYWT24③:1,Pottery,,E22_Man_Made_Object
obj_630ce75a,PYWT5③:9,Pottery,,E22_Man_Made_Object
obj_3df3ebc4,PYWT21③:1,Pottery,,E22_Man_Made_Object
obj_bb052ac5,PYWT24③:5,Pottery,,E22_Man_Made_Object
obj_e82ca548,PYWT10③:4,Pottery,42.4,E22_Man_Made_Object
obj_94c62126,PYWT8③:2,Pottery,,E22_Man_Made_Object
obj_912ad62c,PYWT24③:4,Pottery,,E22_Man_Made_Object
obj_2be7f281,PYWT3③:59,Pottery,0.7,E22_Man_Made_Object
obj_2197c8e2,PYWT18③:1,Pottery,,E22_Man_Made_Object
obj_634356b5,PYWH5:3,Pottery,,E22_Man_Made_Object
obj_2bd7b27d,PYWH6:53,Pottery,5.4,E22_Man_Made_Object
obj_4c1a06d9,PYWM11:53,Pottery,,E22_Man_Made_Object
obj_e0b0586b,PYWH6:33,Pottery,,E22_Man_Made_Object
obj_b0af8986,PYWT23③:13,Pottery,,E22_Man_Made_Object
obj_38e3cdfd,PYWT3③:13,Pottery,,E22_Man_Made_Object
obj_6a6a6a87,PYWT5③:26,Pottery,,E22_Man_Made_Object
obj_d589ad27,PYWH6:57,Pottery,,E22_Man_Made_Object
obj_fc72b030,PYWT3③:2,Pottery,,E22_Man_Made_Object
obj_15521b5b,PYWH5:4,Pottery,,E22_Man_Made_Object
obj_feeaad2c,PYZM6:12,Pottery,24.0,E22_Man_Made_Object
obj_c584d265,PYZM6:8,Pottery,,E22_Man_Made_Object
obj_a2a89e50,PYZM6:9,Pottery,,E22_Man_Made_Object
obj_e8b1bf85,PYZM6:10,Pottery,,E22_Man_Made_Object
obj_5941c961,PYZM6:11,Pottery,,E22_Man_Made_Object
obj_c918a231,PYZT3⑦:1,Pottery,20.4,E22_Man_Made_Object
obj_f17f5646,PYZT28⑦:7,Pottery,,E22_Man_Made_Object
obj_726c3f0e,PYZT10⑦:2,Pottery,16.4,E22_Man_Made_Object
obj_3b243480,PYZT3⑦:66,Pottery,9.2,E22_Man_Made_Object
obj_b0ce7ebc,PYZT3⑦:14,Pottery,,E22_Man_Made_Object
obj_9b06b121,PYZT3⑦:8,Pottery,20.5,E22_Man_Made_Object
obj_aedca2b2,PYZT3⑦:24,Pottery,,E22_Man_Made_Object
obj_742e9388,PYZT7⑦:14,Pottery,,E22_Man_Made_Object
obj_4db62d79,PYZT6⑦:22,Pottery,,E22_Man_Made_Object
obj_c55eb5eb,PYZT3⑦:61,Pottery,,E22_Man_Made_Object
obj_d2ed3e51,PYZT11⑦:1,Pottery,3.8,E22_Man_Made_Object
obj_126cb5b2,PYZT1⑦:1,Pottery,24.0,E22_Man_Made_Object
obj_d678bbc0,PYZT3⑦:67,Pottery,9.6,E22_Man_Made_Object
obj_dbd25e4d,PYZT25⑦:1,Pottery,11.2,E22_Man_Made_Object
obj_f3433129,PYZT28⑦:2,Pottery,8.8,E22_Man_Made_Object
obj_5748f3a4,PYZT1⑦:2,Pottery,9.6,E22_Man_Made_Object
obj_06b896d6,PYZT24⑥:1,Pottery,0.8,E22_Man_Made_Object
obj_4926258d,PYZT11⑤:3,Pottery,,E22_Man_Made_Object
obj_1a9e83ec,PYZT11⑤:7,Pottery,,E22_Man_Made_Object
obj_0682b25d,PYZT10⑤:46,Pottery,,E22_Man_Made_Object
obj_93310b14,PYZM1:7,Pottery,,E22_Man_Made_Object
obj_10d82266,PYZM1:8,Pottery,32.0,E22_Man_Made_Object
obj_076d2f10,PYZM1:9,Pottery,,E22_Man_Made_Object
obj_4c259ef4,PYZM1:10,Pottery,15.4,E22_Man_Made_Object
obj_1ed77f62,PYZM10:4,Pottery,,E22_Man_Made_Object
obj_0f1d7e2b,PYZT3⑤:31,Pottery,,E22_Man_Made_Object
obj_3b10d4b8,PYZT6⑤:12,Pottery,,E22_Man_Made_Object
obj_52150143,PYZT3⑤:30,Pottery,,E22_Man_Made_Object
obj_c3271261,PYZT3⑤:5,Pottery,,E22_Man_Made_Object
obj_366d7246,PYZT5⑤:3,Pottery,,E22_Man_Made_Object
obj_e52397b7,PYZT3⑤:8,Pottery,,E22_Man_Made_Object
obj_e6434df5,PYZT3⑤:9,Pottery,,E22_Man_Made_Object
obj_1b08c069,PYZT8⑤:22,Pottery,,E22_Man_Made_Object
obj_5ddd7813,PYZT8⑤:21,Pottery,,E22_Man_Made_Object
obj_00fe4219,PYZT28⑤:8,Pottery,,E22_Man_Made_Object
obj_85a17b1f,PYZT3⑤:13,Pottery,,E22_Man_Made_Object
obj_2aaf9f95,PYZT3⑤:44,Pottery,,E22_Man_Made_Object
obj_1e4586df,PYZT9⑤:2,Pottery,8.4,E22_Man_Made_Object
obj_4cd11a7a,PYZT6⑤:3,Pottery,23.0,E22_Man_Made_Object
obj_f73a9047,PYZH1:5,Pottery,17.2,E22_Man_Made_Object
obj_cbb0b1e4,PYZT10⑤:3,Pottery,,E22_Man_Made_Object
obj_d095c5d4,PYZT23⑤:1,Pottery,,E22_Man_Made_Object
obj_a8131da7,PYZT8⑤:3,Pottery,,E22_Man_Made_Object
obj_cbf98fb3,PYZT3⑤:21,Pottery,4.4,E22_Man_Made_Object
obj_5cd38841,PYZT3⑤:23,Pottery,,E22_Man_Made_Object
obj_2204e386,PYZT3⑤:25,Pottery,4.4,E22_Man_Made_Object
obj_3249e33a,PYZT19⑤:4,Pottery,18.8,E22_Man_Made_Object
obj_b6fd2b9e,PYZT8⑤:13,Pottery,10.4,E22_Man_Made_Object
obj_397bf763,PYZT7⑤:5,Pottery,8.5,E22_Man_Made_Object
obj_b715b328,PYZT5⑤:7,Pottery,11.6,E22_Man_Made_Object
obj_fc1f8ff6,PYZT5⑤:8,Pottery,5.2,E22_Man_Made_Object
obj_1209e221,PYZT9⑤:3,Pottery,3.6,E22_Man_Made_Object
obj_55349109,PYZH1:13,Pottery,6.0,E22_Man_Made_Object
obj_f919f005,PYZT8⑤:8,Pottery,25.0,E22_Man_Made_Object
obj_e5500731,PYZT7⑤:1,Pottery,,E22_Man_Made_Object
obj_ed32e4d1,PYZT8⑤:9,Pottery,,E22_Man_Made_Object
obj_4dcc950b,PYZT5⑤:17,Pottery,,E22_Man_Made_Object
obj_c942ef95,PYZT10⑤:4,Pottery,,E22_Man_Made_Object
obj_71be851f,PYZT50⑤:1,Pottery,,E22_Man_Made_Object
obj_f37a7f98,PYZT6⑤:21,Pottery,28.4,E22_Man_Made_Object
obj_ddd9b850,PYZT3⑤:68,Pottery,,E22_Man_Made_Object
obj_68487ae4,PYZT3⑤:37,Pottery,,E22_Man_Made_Object
obj_ec4b9b20,PYZT8⑤:10,Pottery,19.2,E22_Man_Made_Object
obj_0d1dcb1c,PYZT8⑤:11,Pottery,37.6,E22_Man_Made_Object
obj_75ee9de1,PYZT7⑤:13,Pottery,,E22_Man_Made_Object
obj_0eb1d97b,PYZT3⑤:69,Pottery,,E22_Man_Made_Object
obj_d102bcf7,PYZT3⑤:43,Pottery,16.0,E22_Man_Made_Object
obj_501b29c3,PYZT8⑤:25,Pottery,9.2,E22_Man_Made_Object
obj_2daeb25c,PYZT5⑤:11,Pottery,,E22_Man_Made_Object
obj_8cadd059,PYZT3⑤:58,Pottery,26.4,E22_Man_Made_Object
obj_103fb7eb,PYZT6⑤:27,Pottery,32.4,E22_Man_Made_Object
obj_757d8ca5,PYZT3⑤:56,Pottery,,E22_Man_Made_Object
obj_0797c8ad,PYZT6⑤:25,Pottery,28.8,E22_Man_Made_Object
obj_fa1e7189,PYZT10⑤:5,Pottery,56.0,E22_Man_Made_Object
obj_a9391a2f,PYZT26⑤:2,Pottery,30.4,E22_Man_Made_Object
obj_a3d73ed1,PYZH1:15,Pottery,45.6,E22_Man_Made_Object
obj_aff99405,PYZH1:20,Pottery,,E22_Man_Made_Object
obj_ca4a31be,PYZT3⑤:59,Pottery,,E22_Man_Made_Object
obj_4ab9273a,PYZH1:25,Pottery,,E22_Man_Made_Object
obj_1e2fe359,PYZH1:14,Pottery,,E22_Man_Made_Object
obj_34056699,PYZH1:16,Pottery,1.2,E22_Man_Made_Object
obj_58ac713f,PYZT11⑤:11,Pottery,24.0,E22_Man_Made_Object
obj_a8163441,PYZT11⑤:4,Pottery,34.0,E22_Man_Made_Object
obj_f2cc7a28,PYZT10⑤:6,Pottery,9.2,E22_Man_Made_Object
obj_0252755a,PYZT8⑤:6,Pottery,,E22_Man_Made_Object
