START_ID,END_ID,TYPE
prod_5aa99385,type_3ca92a73,P32_used_general_technique
prod_3f7cf10f,type_07497e7b,P32_used_general_technique
prod_1003f3cd,type_b11d35c4,P32_used_general_technique
prod_7fdd8071,type_98ad4846,P32_used_general_technique
prod_92acaa20,type_04119f8b,P32_used_general_technique
prod_79fdb09e,type_0a24b134,P32_used_general_technique
prod_527929d8,type_7e880ba5,P32_used_general_technique
prod_d469f68a,type_6c28ab17,P32_used_general_technique
prod_2deedd1b,type_04119f8b,P32_used_general_technique
prod_4ecbbb9c,type_98ad4846,P32_used_general_technique
prod_fdc73015,type_3ca92a73,P32_used_general_technique
prod_982898f1,type_e749470b,P32_used_general_technique
prod_8210aec2,type_98ad4846,P32_used_general_technique
prod_a57d443e,type_04119f8b,P32_used_general_technique
prod_517a4c4d,type_f3a2b99d,P32_used_general_technique
prod_b444bb1f,type_98ad4846,P32_used_general_technique
prod_87d6a45e,type_497bbdb9,P32_used_general_technique
prod_f06c771c,type_f3a2b99d,P32_used_general_technique
prod_9ad0f039,type_085c9ce6,P32_used_general_technique
prod_36b6773b,type_f3a2b99d,P32_used_general_technique
prod_40c0457a,type_d0860c6e,P32_used_general_technique
prod_0f577fb6,type_f3a2b99d,P32_used_general_technique
prod_d591d37c,type_04119f8b,P32_used_general_technique
prod_5c2c1d3c,type_3ca92a73,P32_used_general_technique
prod_9420d220,type_04119f8b,P32_used_general_technique
prod_69039476,type_04119f8b,P32_used_general_technique
prod_e6f1b010,type_04119f8b,P32_used_general_technique
prod_6ddcb644,type_e01f4741,P32_used_general_technique
prod_13c27682,type_b11d35c4,P32_used_general_technique
prod_b35e8db5,type_98ad4846,P32_used_general_technique
prod_9bb436a8,type_98ad4846,P32_used_general_technique
prod_abf091b9,type_04119f8b,P32_used_general_technique
prod_5b799a87,type_98ad4846,P32_used_general_technique
prod_b4b63539,type_b11d35c4,P32_used_general_technique
prod_6227f107,type_04119f8b,P32_used_general_technique
prod_c450bd29,type_04119f8b,P32_used_general_technique
prod_63ef8704,type_b11d35c4,P32_used_general_technique
prod_aaa8f3e6,type_b11d35c4,P32_used_general_technique
prod_040454ae,type_f688a9e8,P32_used_general_technique
prod_64ec468b,type_04119f8b,P32_used_general_technique
prod_d6cbae75,type_f3a2b99d,P32_used_general_technique
prod_f8bc57aa,type_3ca92a73,P32_used_general_technique
prod_832f9c3b,type_04119f8b,P32_used_general_technique
prod_12784dbd,type_04119f8b,P32_used_general_technique
prod_b475a3bb,type_04119f8b,P32_used_general_technique
prod_ce497978,type_04119f8b,P32_used_general_technique
prod_4012a046,type_3cca3ee9,P32_used_general_technique
prod_ec38841f,type_3ca92a73,P32_used_general_technique
prod_dacbd56f,type_04119f8b,P32_used_general_technique
prod_76bba6b9,type_f3a2b99d,P32_used_general_technique
prod_443d736c,type_f3a2b99d,P32_used_general_technique
prod_70c7c4d7,type_f3a2b99d,P32_used_general_technique
prod_9256fc6a,type_04119f8b,P32_used_general_technique
prod_4cb26b48,type_04119f8b,P32_used_general_technique
prod_f86b9bb6,type_04119f8b,P32_used_general_technique
prod_c227e762,type_04119f8b,P32_used_general_technique
prod_3db82d84,type_3ca92a73,P32_used_general_technique
prod_2d54e84b,type_f3a2b99d,P32_used_general_technique
prod_d9ece1dc,type_f3a2b99d,P32_used_general_technique
prod_94fab14c,type_3ca92a73,P32_used_general_technique
prod_d4cb73d6,type_3ca92a73,P32_used_general_technique
prod_67b4c348,type_04119f8b,P32_used_general_technique
prod_1ac84c40,type_04119f8b,P32_used_general_technique
prod_ecf06ffd,type_04119f8b,P32_used_general_technique
prod_6aa8c85d,type_f3a2b99d,P32_used_general_technique
prod_08daf766,type_04119f8b,P32_used_general_technique
prod_92e793c1,type_04119f8b,P32_used_general_technique
prod_a338c0e3,type_04119f8b,P32_used_general_technique
prod_aa542747,type_f3a2b99d,P32_used_general_technique
prod_b4ba7fcb,type_f3a2b99d,P32_used_general_technique
prod_286c0d28,type_04119f8b,P32_used_general_technique
prod_1bfc0307,type_f3a2b99d,P32_used_general_technique
prod_2be42008,type_04119f8b,P32_used_general_technique
prod_707ea3e9,type_04119f8b,P32_used_general_technique
prod_8e2aced7,type_f3a2b99d,P32_used_general_technique
prod_7bc86d02,type_04119f8b,P32_used_general_technique
prod_c05d8a69,type_f3a2b99d,P32_used_general_technique
prod_181075e0,type_04119f8b,P32_used_general_technique
prod_c4ea7571,type_f3a2b99d,P32_used_general_technique
prod_3322c145,type_f3a2b99d,P32_used_general_technique
prod_d1f390ce,type_f3a2b99d,P32_used_general_technique
prod_163208ea,type_426caa74,P32_used_general_technique
prod_b6c8863e,type_04119f8b,P32_used_general_technique
prod_2e617ad7,type_d4957fbb,P32_used_general_technique
prod_cdbd50f7,type_f3a2b99d,P32_used_general_technique
prod_105650d5,type_f3a2b99d,P32_used_general_technique
prod_da1231f2,type_f3a2b99d,P32_used_general_technique
prod_8f7ab4dd,type_04119f8b,P32_used_general_technique
prod_f21d9992,type_04119f8b,P32_used_general_technique
prod_5512efd2,type_f3a2b99d,P32_used_general_technique
prod_7d0f636a,type_98ad4846,P32_used_general_technique
prod_d9f107a7,type_f3a2b99d,P32_used_general_technique
prod_3ed8369c,type_04119f8b,P32_used_general_technique
prod_69266ebe,type_04119f8b,P32_used_general_technique
prod_5a1fa2bf,type_04119f8b,P32_used_general_technique
prod_400d2b20,type_98ad4846,P32_used_general_technique
prod_82e8da8c,type_98ad4846,P32_used_general_technique
prod_5a83e925,type_b11d35c4,P32_used_general_technique
prod_845519a1,type_98ad4846,P32_used_general_technique
prod_45a3b842,type_98ad4846,P32_used_general_technique
prod_38c63b01,type_98ad4846,P32_used_general_technique
prod_c365fc12,type_98ad4846,P32_used_general_technique
prod_1a61332f,type_b11d35c4,P32_used_general_technique
prod_edbb069b,type_98ad4846,P32_used_general_technique
prod_9e99ee62,type_98ad4846,P32_used_general_technique
prod_9554dd32,type_0482a8e6,P32_used_general_technique
prod_c258fdea,type_98ad4846,P32_used_general_technique
prod_ce761064,type_98ad4846,P32_used_general_technique
prod_49c9bbc7,type_04119f8b,P32_used_general_technique
prod_164d20a0,type_b11d35c4,P32_used_general_technique
prod_b747b959,type_98ad4846,P32_used_general_technique
prod_3b9d72cc,type_3ca92a73,P32_used_general_technique
prod_15b49e1f,type_3ca92a73,P32_used_general_technique
prod_9d7d8a29,type_f3a2b99d,P32_used_general_technique
prod_ad0c1c4a,type_f3a2b99d,P32_used_general_technique
prod_2966ee3a,type_04119f8b,P32_used_general_technique
prod_8f230e2e,type_f3a2b99d,P32_used_general_technique
prod_e56b7904,type_98ad4846,P32_used_general_technique
prod_95db0f5e,type_04119f8b,P32_used_general_technique
prod_d7d61000,type_04119f8b,P32_used_general_technique
prod_806f4356,type_04119f8b,P32_used_general_technique
prod_2b939585,type_04119f8b,P32_used_general_technique
prod_a859b356,type_04119f8b,P32_used_general_technique
prod_0706774a,type_3ca92a73,P32_used_general_technique
prod_883213c2,type_98ad4846,P32_used_general_technique
prod_9a3fa288,type_98ad4846,P32_used_general_technique
prod_eac2aece,type_98ad4846,P32_used_general_technique
prod_d5824007,type_8834c8fa,P32_used_general_technique
prod_74be00ef,type_98ad4846,P32_used_general_technique
prod_b4acf750,type_04119f8b,P32_used_general_technique
prod_0ad63207,type_98ad4846,P32_used_general_technique
prod_6a647b4a,type_f0391d25,P32_used_general_technique
prod_629ec867,type_9f0268ff,P32_used_general_technique
prod_8989fd02,type_87df19de,P32_used_general_technique
prod_a76db51e,type_f3a2b99d,P32_used_general_technique
prod_b59fe25b,type_e01f4741,P32_used_general_technique
prod_4e138f64,type_04119f8b,P32_used_general_technique
prod_38da3aea,type_04119f8b,P32_used_general_technique
prod_662ed656,type_04119f8b,P32_used_general_technique
prod_ae350cb9,type_f3a2b99d,P32_used_general_technique
prod_433b2386,type_b11d35c4,P32_used_general_technique
prod_32db4898,type_f3a2b99d,P32_used_general_technique
prod_f7b46f9d,type_f3a2b99d,P32_used_general_technique
prod_1c4258fd,type_75688660,P32_used_general_technique
prod_a56e55a0,type_f3a2b99d,P32_used_general_technique
prod_07efa404,type_04119f8b,P32_used_general_technique
prod_f4f296db,type_3ca92a73,P32_used_general_technique
prod_0b524cf5,type_148e941e,P32_used_general_technique
prod_8cb9e169,type_3cca3ee9,P32_used_general_technique
prod_e78eae2a,type_f3a2b99d,P32_used_general_technique
prod_545a3129,type_12dec5bf,P32_used_general_technique
prod_68f925c5,type_7dfd5dcf,P32_used_general_technique
prod_cd1f16d7,type_0482a8e6,P32_used_general_technique
prod_ac32b2bd,type_b11d35c4,P32_used_general_technique
prod_78dadafa,type_b11d35c4,P32_used_general_technique
prod_7dfcabba,type_04119f8b,P32_used_general_technique
prod_579e8d42,type_3ca92a73,P32_used_general_technique
prod_acd665a3,type_3ca92a73,P32_used_general_technique
prod_c1634c42,type_f3a2b99d,P32_used_general_technique
prod_c447f4fe,type_04119f8b,P32_used_general_technique
prod_919eb696,type_04119f8b,P32_used_general_technique
prod_b3291269,type_3cca3ee9,P32_used_general_technique
prod_b9ca626d,type_f3a2b99d,P32_used_general_technique
prod_bb81cadb,type_f3a2b99d,P32_used_general_technique
prod_c58e047c,type_3ca92a73,P32_used_general_technique
prod_9f5f2d8d,type_3ca92a73,P32_used_general_technique
prod_b815879d,type_3ca92a73,P32_used_general_technique
prod_ad0b5f0f,type_04119f8b,P32_used_general_technique
prod_f4e1f509,type_04119f8b,P32_used_general_technique
prod_f9f357e5,type_04119f8b,P32_used_general_technique
prod_1a0622a4,type_61a08755,P32_used_general_technique
prod_ca056a83,type_3ca92a73,P32_used_general_technique
prod_47a20f1e,type_04119f8b,P32_used_general_technique
prod_48e5aa25,type_04119f8b,P32_used_general_technique
prod_961246df,type_04119f8b,P32_used_general_technique
prod_c8ac9e41,type_04119f8b,P32_used_general_technique
prod_cec0bd62,type_04119f8b,P32_used_general_technique
prod_6db12b73,type_04119f8b,P32_used_general_technique
prod_a0ed5819,type_04119f8b,P32_used_general_technique
prod_ba14aa37,type_04119f8b,P32_used_general_technique
prod_d9dd7f31,type_04119f8b,P32_used_general_technique
prod_092a75eb,type_04119f8b,P32_used_general_technique
prod_5a31e9a2,type_3ca92a73,P32_used_general_technique
prod_0f2e546f,type_3ca92a73,P32_used_general_technique
prod_98509e73,type_f3a2b99d,P32_used_general_technique
prod_f2c764bf,type_f3a2b99d,P32_used_general_technique
prod_6bdbc374,type_f3a2b99d,P32_used_general_technique
prod_e61ef8af,type_61a08755,P32_used_general_technique
prod_c1865fc1,type_05eb1bb3,P32_used_general_technique
prod_b0c88a0e,type_05eb1bb3,P32_used_general_technique
prod_25219607,type_3ca92a73,P32_used_general_technique
prod_df754082,type_eee182d6,P32_used_general_technique
prod_c2456924,type_c03f2c6a,P32_used_general_technique
prod_ee13d601,type_c03f2c6a,P32_used_general_technique
prod_131218b5,type_7ee092ea,P32_used_general_technique
prod_3bcc38d7,type_36fd6b02,P32_used_general_technique
prod_b5a7d069,type_5121a9ac,P32_used_general_technique
prod_e9c3d9d9,type_5d622d06,P32_used_general_technique
prod_f6357d71,type_5d622d06,P32_used_general_technique
prod_2a1ec5f2,type_ef3a8775,P32_used_general_technique
prod_fe88be27,type_ef3a8775,P32_used_general_technique
prod_c7fb9a68,type_8913af19,P32_used_general_technique
prod_b7f2bfde,type_8913af19,P32_used_general_technique
prod_9b84be56,type_b1c772c8,P32_used_general_technique
prod_f350d1e1,type_dc42276e,P32_used_general_technique
prod_4166a634,type_8913af19,P32_used_general_technique
prod_e3bb1917,type_dc42276e,P32_used_general_technique
prod_834c8359,type_0186ed0d,P32_used_general_technique
prod_ad4ce90c,type_8913af19,P32_used_general_technique
prod_5ae526fb,type_8913af19,P32_used_general_technique
prod_f7cb4aef,type_8913af19,P32_used_general_technique
prod_030fdf18,type_1d6ac8b8,P32_used_general_technique
prod_ab846049,type_36fd6b02,P32_used_general_technique
prod_b2d86de0,type_36fd6b02,P32_used_general_technique
prod_a813bfb8,type_36fd6b02,P32_used_general_technique
prod_a397a622,type_36fd6b02,P32_used_general_technique
prod_f720d113,type_36fd6b02,P32_used_general_technique
prod_03d143c1,type_1d6ac8b8,P32_used_general_technique
prod_413b70bb,type_1d6ac8b8,P32_used_general_technique
prod_e0ce1a42,type_aa371045,P32_used_general_technique
prod_9250f003,type_0bef830d,P32_used_general_technique
prod_936307d0,type_8913af19,P32_used_general_technique
prod_4eeac6cb,type_cb2b54ea,P32_used_general_technique
prod_e2c55ea5,type_cb2b54ea,P32_used_general_technique
prod_8a77b689,type_36fd6b02,P32_used_general_technique
prod_02f805ef,type_8913af19,P32_used_general_technique
prod_11011418,type_36fd6b02,P32_used_general_technique
prod_01809945,type_9e350512,P32_used_general_technique
prod_cc664bc4,type_8913af19,P32_used_general_technique
prod_5b4a1f52,type_7ee092ea,P32_used_general_technique
prod_80e349ba,type_162f0c83,P32_used_general_technique
prod_063a6bc4,type_36fd6b02,P32_used_general_technique
prod_2464cab1,type_cc96a787,P32_used_general_technique
prod_9309ee29,type_0500cc36,P32_used_general_technique
prod_73d054e2,type_816508b7,P32_used_general_technique
prod_acebf1e2,type_c68790bd,P32_used_general_technique
prod_fbf90b69,type_d7ff3419,P32_used_general_technique
prod_6473943c,type_d7ff3419,P32_used_general_technique
prod_98f3718d,type_3c284baf,P32_used_general_technique
prod_b0f4d5b5,type_c68790bd,P32_used_general_technique
prod_bfadf031,type_c68790bd,P32_used_general_technique
prod_8a3c2b53,type_c68790bd,P32_used_general_technique
prod_49daf9fa,type_c68790bd,P32_used_general_technique
prod_90910f5e,type_67fada9b,P32_used_general_technique
prod_d6b8a010,type_c68790bd,P32_used_general_technique
prod_5606d3c8,type_c68790bd,P32_used_general_technique
prod_609b1344,type_603d2dcb,P32_used_general_technique
prod_72438394,type_c68790bd,P32_used_general_technique
prod_3be3106f,type_603d2dcb,P32_used_general_technique
prod_06fbf03c,type_dc45b4de,P32_used_general_technique
prod_fdbe7e7f,type_c68790bd,P32_used_general_technique
prod_4cc102a1,type_51a44f2e,P32_used_general_technique
prod_de611c53,type_dc45b4de,P32_used_general_technique
prod_c79fd2e0,type_bbb3b7d4,P32_used_general_technique
prod_9ed4c557,type_7ee092ea,P32_used_general_technique
prod_e4ecd405,type_c03f2c6a,P32_used_general_technique
prod_47d0ca0c,type_848653d2,P32_used_general_technique
prod_9347f61e,type_9c385f69,P32_used_general_technique
prod_021de061,type_9c385f69,P32_used_general_technique
prod_57590c6d,type_9c385f69,P32_used_general_technique
prod_fd11a502,type_c8f6502f,P32_used_general_technique
prod_af201c62,type_6999bbbd,P32_used_general_technique
prod_19ba48c0,type_5107a6a9,P32_used_general_technique
prod_626239cf,type_22e0747e,P32_used_general_technique
prod_ad582210,type_0330ebed,P32_used_general_technique
prod_f4749999,type_ba7d4f02,P32_used_general_technique
prod_3a5d193b,type_ed07aec0,P32_used_general_technique
prod_ab276671,type_1f5286de,P32_used_general_technique
prod_c38b3e71,type_07c776f3,P32_used_general_technique
prod_2f0a1603,type_e70e59f6,P32_used_general_technique
prod_beffa15f,type_9fa3b93f,P32_used_general_technique
prod_19fe4f02,type_d578585b,P32_used_general_technique
prod_efc6d149,type_8d9771f8,P32_used_general_technique
prod_333abf30,type_e3eefffc,P32_used_general_technique
prod_4c670b22,type_1834e875,P32_used_general_technique
prod_e03b58e5,type_f4385305,P32_used_general_technique
prod_abcc5744,type_0ac92d3a,P32_used_general_technique
prod_86ac6511,type_054dd350,P32_used_general_technique
prod_4b6a1352,type_87dea800,P32_used_general_technique
prod_61b8ea48,type_70dfe89a,P32_used_general_technique
prod_dc0454b0,type_7de62e82,P32_used_general_technique
prod_ec94d9a0,type_4ddc2833,P32_used_general_technique
prod_79670963,type_5c36cb62,P32_used_general_technique
prod_e3048df8,type_e76444c7,P32_used_general_technique
prod_5249cca9,type_e9edef2f,P32_used_general_technique
prod_e44e4731,type_cc96a787,P32_used_general_technique
prod_8341d6d6,type_e206e0c0,P32_used_general_technique
prod_f94387d7,type_c7edfd26,P32_used_general_technique
prod_3432936c,type_bbf7a66a,P32_used_general_technique
prod_1efb62b2,type_5a0065f9,P32_used_general_technique
prod_f150dbf7,type_8778130a,P32_used_general_technique
prod_3de3b9e5,type_670d1d83,P32_used_general_technique
prod_117480e2,type_b7be71ea,P32_used_general_technique
prod_ee1e7e3a,type_10d3506a,P32_used_general_technique
prod_1a034e02,type_198d0cae,P32_used_general_technique
prod_2c0c0359,type_18d63f7e,P32_used_general_technique
prod_1207b371,type_a941b6f1,P32_used_general_technique
prod_c2f4d645,type_7e8b344a,P32_used_general_technique
prod_e38a7f7c,type_7e8b344a,P32_used_general_technique
prod_ef0a7680,type_7e8b344a,P32_used_general_technique
prod_13fd8cb2,type_7e8b344a,P32_used_general_technique
prod_a3be5d6e,type_8a38c143,P32_used_general_technique
prod_7924bb1b,type_c68790bd,P32_used_general_technique
prod_5aba2426,type_48c1f27e,P32_used_general_technique
prod_27cecbb0,type_8913af19,P32_used_general_technique
prod_493ebcf4,type_162f0c83,P32_used_general_technique
prod_2c0821ce,type_1d6ac8b8,P32_used_general_technique
prod_39bae0d8,type_926174c9,P32_used_general_technique
prod_3eaab445,type_5768eb37,P32_used_general_technique
prod_0a27b38d,type_e9254c92,P32_used_general_technique
prod_3bd48d00,type_63183a0e,P32_used_general_technique
prod_4fcab85d,type_d6f3f0e4,P32_used_general_technique
prod_081bf4b7,type_4f81be65,P32_used_general_technique
prod_61c5950b,type_17045b00,P32_used_general_technique
prod_29622c31,type_c35c1536,P32_used_general_technique
prod_30057c0f,type_884a19d2,P32_used_general_technique
prod_136a7a56,type_c68790bd,P32_used_general_technique
prod_2ce3ca54,type_c68790bd,P32_used_general_technique
prod_8f1cb9f9,type_9eb75b79,P32_used_general_technique
prod_d4754c7a,type_9eb75b79,P32_used_general_technique
prod_0111ea2e,type_7ee092ea,P32_used_general_technique
prod_76983d4a,type_5a7f5a5e,P32_used_general_technique
prod_0612459e,type_5248c7db,P32_used_general_technique
prod_2cd7cdf2,type_4ec1d151,P32_used_general_technique
prod_eec8bf3c,type_ae68c3cb,P32_used_general_technique
prod_31274be0,type_c4e7426b,P32_used_general_technique
prod_19d3b73e,type_ae68c3cb,P32_used_general_technique
prod_9b5aa2cb,type_aa269aca,P32_used_general_technique
prod_7db566f9,type_d0f29853,P32_used_general_technique
prod_fe5634f4,type_277c0ddd,P32_used_general_technique
prod_01913368,type_18e7628c,P32_used_general_technique
prod_7a33fcff,type_ae68c3cb,P32_used_general_technique
prod_ee5552eb,type_d5f95e45,P32_used_general_technique
prod_6508fc7f,type_07d7ef4a,P32_used_general_technique
prod_e27fcb35,type_c68790bd,P32_used_general_technique
prod_0b0f72fa,type_8913af19,P32_used_general_technique
prod_6cd44b6b,type_df425ba0,P32_used_general_technique
prod_5e9df366,type_c68790bd,P32_used_general_technique
prod_4be547bb,type_0186ed0d,P32_used_general_technique
prod_e82ab56f,type_7ec13950,P32_used_general_technique
prod_b91cb0a1,type_f3b2fa80,P32_used_general_technique
prod_ce2f9106,type_ded94be4,P32_used_general_technique
prod_8660b34e,type_2089ecb1,P32_used_general_technique
prod_cd956a40,type_c68790bd,P32_used_general_technique
prod_2903fee5,type_c68790bd,P32_used_general_technique
prod_c2f2033a,type_c68790bd,P32_used_general_technique
prod_a505e52d,type_c68790bd,P32_used_general_technique
prod_4b3c7e56,type_c68790bd,P32_used_general_technique
prod_9a4656da,type_c68790bd,P32_used_general_technique
prod_3e1a1bff,type_c68790bd,P32_used_general_technique
prod_39e9a398,type_8913af19,P32_used_general_technique
prod_a8e4736e,type_8913af19,P32_used_general_technique
prod_b693704c,type_8913af19,P32_used_general_technique
prod_62ccca0e,type_8913af19,P32_used_general_technique
prod_51e06274,type_601f572c,P32_used_general_technique
prod_79a9bc5f,type_601f572c,P32_used_general_technique
prod_63431542,type_601f572c,P32_used_general_technique
prod_fac9aa27,type_601f572c,P32_used_general_technique
prod_9d1bdc23,type_601f572c,P32_used_general_technique
prod_0c26575c,type_601f572c,P32_used_general_technique
prod_ffd48392,type_601f572c,P32_used_general_technique
prod_9b03b2d8,type_c68790bd,P32_used_general_technique
prod_aa53b38e,type_c68790bd,P32_used_general_technique
prod_fc119403,type_c68790bd,P32_used_general_technique
prod_58cbe79c,type_c68790bd,P32_used_general_technique
prod_04329c58,type_36fd6b02,P32_used_general_technique
prod_adf89f8f,type_328890a5,P32_used_general_technique
prod_a356693d,type_967c9f13,P32_used_general_technique
prod_166d5fb7,type_ae68c3cb,P32_used_general_technique
prod_cc6eb886,type_ff1d7169,P32_used_general_technique
prod_edffb447,type_4f29ee35,P32_used_general_technique
prod_81e4f657,type_0bef830d,P32_used_general_technique
prod_ddb0628c,type_f759d693,P32_used_general_technique
prod_d8997ab5,type_446c289d,P32_used_general_technique
prod_a643f6b1,type_412e3621,P32_used_general_technique
prod_ea534a87,type_a802bc44,P32_used_general_technique
prod_6cab761c,type_0bb1950a,P32_used_general_technique
prod_3c85393f,type_ec24916e,P32_used_general_technique
prod_98617089,type_967c9f13,P32_used_general_technique
prod_d474454a,type_95292e5a,P32_used_general_technique
prod_f04dadfc,type_0bb1950a,P32_used_general_technique
